FamilyID	Ancistrocerus_nigricornis<1>	Mischocyttarus_mexicanus<2>	Polistes_dominula<3>	Polistes_fuscatus<4>	Polistes_exclamans<5>	Polistes_canadensis<6>	Vespula_germanica<7>	Vespula_pensylvanica<8>	Vespula_vulgaris<9>	Vespa_crabro<10>	Vespa_mandarinia<11>	Vespa_velutina<12>	Dolichovespula_media<13>	Dolichovespula_saxonica<14>	Dolichovespula_sylvestris<15>	Anoplius_nigerrimus<16>	Tiphia_femorata<17>	<18>	<19>	<20>	<21>	<22>	<23>	<24>	<25>	<26>	<27>	<28>	<29>	<30>	<31>	<32>	<33>
N0.HOG0009047	0.602993	0.0713534	0.531113	0.520478	0.0185398	0.512386	0.519406	0.505035	0.505035	0.505328	0.505328	0.509074	0.5	0.5	0.5	0.16829	0.614679	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.0193959	0.5	0.514228
N0.HOG0009058	0.151523	0.547972	0.531113	0.520478	0.512386	0.512386	0.519406	0.505035	0.505035	0.00798461	0.505328	0.509074	0.5	0.5	0.5	0.614679	0.16829	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.0193959	0.5	0.514228
N0.HOG0009059	0.151523	0.0713534	0.0464199	0.520478	0.5	0.5	0.519406	0.505035	0.505035	0.505328	0.00798461	0.509074	0.524327	0.0090498	0.517942	0.0601581	0.16829	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.0125831	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.506744	0.514228
N0.HOG0009060	0.151523	0.5	0.5	0.5	0.5	0.5	0.519406	0.505035	0.505035	0.505328	0.505328	0.509074	0.546894	0.534923	0.052391	0.16829	0.614679	N/A	0.530008	0.536738	0.0450356	0.5	0.5	0.5	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.00652089	0.513352	0.514228
N0.HOG0009068	0.151523	0.0713534	0.0464199	0.520478	0.512386	0.0185398	0.0290127	0.00754557	0.505035	0.505328	0.505328	0.509074	0.0363393	0.0268305	0.517942	0.614679	0.16829	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.506744	0.514228
N0.HOG0009081	0.151523	0.547972	0.0464199	0.520478	0.0185398	0.512386	0.0290127	0.505035	0.505035	0.5	0.5	0.509074	0.0363393	0.0268305	0.517942	0.614679	0.16829	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.00570442	0.512959	0.506744	0.514228
N0.HOG0009082	0.602993	0.0713534	0.531113	0.520478	0.512386	0.512386	0.519406	0.505035	0.505035	0.00798461	0.505328	0.0135898	0.524327	0.517942	0.517942	0.614679	0.16829	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.506744	0.514228
N0.HOG0009083	0.602993	0.547972	0.531113	0.520478	0.512386	0.512386	0.519406	0.505035	0.505035	0.505328	0.505328	0.0135898	0.0363393	0.517942	0.0268305	0.16829	0.614679	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.506744	0.514228
N0.HOG0009084	0.602993	0.547972	0.531113	0.520478	0.512386	0.512386	0.519406	0.00754557	0.505035	0.505328	0.505328	0.0135898	0.5	0.5	0.5	0.16829	0.614679	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.0193959	0.5	0.514228
N0.HOG0009086	0.151523	0.547972	0.531113	0.520478	0.0185398	0.512386	0.0290127	0.505035	0.505035	0.505328	0.505328	0.509074	0.524327	0.5	0.5	0.16829	0.614679	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.0101049	0.514228
N0.HOG0009090	0.602993	0.547972	0.0464199	0.520478	0.0185398	0.512386	0.0290127	0.505035	0.505035	0.505328	0.505328	0.509074	0.524327	0.517942	0.517942	0.16829	0.614679	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.506744	0.514228
N0.HOG0009093	0.602993	0.547972	0.0464199	0.0306106	0.512386	0.0185398	0.519406	0.5	0.5	0.5	0.5	0.5	0.524327	0.000163851	0.517942	0.614679	0.614679	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.0218285	0.50808	0.0418476	0.5	0.512959	0.506744	0.514228
N0.HOG0009109	0.151523	0.547972	0.531113	0.0306106	0.512386	0.512386	0.0290127	0.505035	0.505035	0.00798461	0.505328	0.0135898	0.524327	0.517942	0.0268305	0.614679	0.614679	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.506744	0.514228
N0.HOG0009111	0.602993	0.547972	0.559353	0.05957	0.0124616	0.524313	0.519406	0.00754557	0.00252362	0.510571	0.510571	0.0135898	0.524327	0.517942	0.0268305	0.16829	0.614679	N/A	0.530008	0.536738	0.53018	0.00935839	0.522253	0.51659	0.53477	0.525629	0.514588	0.50808	0.528033	0.00190629	0.512959	0.506744	0.514228
N0.HOG0009118	0.151523	0.547972	0.0464199	0.520478	0.512386	0.512386	0.519406	0.505035	0.505035	0.505328	0.505328	0.509074	0.0363393	0.517942	0.0268305	0.614679	0.614679	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.506744	0.514228
N0.HOG0009122	0.151523	0.0713534	0.531113	0.520478	0.0185398	0.512386	0.519406	0.5	0.5	0.505328	0.505328	0.509074	0.0363393	0.517942	0.517942	0.614679	0.614679	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.0218285	0.50808	0.528033	0.503805	0.512959	0.506744	0.514228
N0.HOG0009125	0.151523	0.0713534	0.531113	0.520478	0.512386	0.0185398	0.0290127	0.505035	0.505035	0.505328	0.505328	0.509074	0.5	0.5	0.5	0.614679	0.16829	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.0193959	0.5	0.514228
N0.HOG0009127	0.602993	0.547972	0.0464199	0.0306106	0.512386	0.0185398	0.0290127	0.505035	0.00754557	0.5	0.5	0.5	0.0363393	0.0268305	0.517942	0.614679	0.614679	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.0418476	0.5	0.512959	0.506744	0.514228
N0.HOG0009129	0.602993	0.547972	0.0464199	0.520478	0.512386	0.512386	0.519406	0.505035	0.505035	0.505328	0.00798461	0.509074	0.0363393	0.517942	0.0268305	0.614679	0.16829	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.506744	0.514228
N0.HOG0009130	0.602993	0.0713534	0.531113	0.520478	0.0185398	0.512386	0.0290127	0.505035	0.505035	0.505328	0.505328	0.0135898	0.5	0.5	0.5	0.614679	0.614679	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.0193959	0.5	0.514228
N0.HOG0009140	6.95505e-05	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.16829	1.63514e-06	N/A	0.530008	0.0547561	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.514228
N0.HOG0009153	0.151523	0.547972	0.0464199	0.0306106	0.512386	0.512386	0.519406	0.5	0.5	0.505328	0.505328	0.509074	0.524327	0.0268305	0.517942	0.614679	0.614679	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.0218285	0.50808	0.528033	0.503805	0.512959	0.506744	0.514228
N0.HOG0009158	0.602993	0.547972	0.531113	0.520478	0.512386	0.0185398	0.519406	0.505035	0.00754557	0.5	0.5	0.5	0.0363393	0.517942	0.517942	0.614679	0.614679	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.0418476	0.5	0.512959	0.506744	0.514228
N0.HOG0009160	0.151523	0.547972	0.531113	0.0306106	0.0185398	0.512386	0.0290127	0.505035	0.505035	0.505328	0.505328	0.0135898	0.5	0.5	0.5	0.614679	0.16829	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.0193959	0.5	0.514228
N0.HOG0009169	0.151523	0.0713534	0.0464199	0.520478	0.512386	0.512386	0.519406	0.5	0.5	0.5	0.5	0.5	0.524327	0.0268305	0.517942	0.614679	0.16829	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.0218285	0.50808	0.0418476	0.5	0.512959	0.506744	0.514228
N0.HOG0009192	0.602993	0.547972	0.5	0.5	0.5	0.5	0.519406	0.5	0.5	0.5	0.5	0.5	0.524327	0.517942	0.517942	0.16829	0.614679	N/A	0.530008	0.536738	0.53018	0.0277344	0.5	0.5	0.53477	0.525629	0.0218285	0.50808	0.0418476	0.5	0.512959	0.506744	0.514228
N0.HOG0009195	0.151523	0.547972	0.531113	0.0306106	0.512386	0.0185398	0.519406	0.505035	0.505035	0.505328	0.505328	0.509074	0.5	0.5	0.5	0.614679	0.16829	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.0193959	0.5	0.514228
N0.HOG0009198	0.602993	0.0713534	0.0464199	0.0306106	0.512386	0.0185398	0.519406	0.505035	0.505035	0.505328	0.00798461	0.0135898	0.524327	0.517942	0.0268305	0.614679	0.16829	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.506744	0.514228
N0.HOG0009204	0.602993	0.0713534	0.0464199	0.0306106	0.512386	0.512386	0.519406	0.00754557	0.505035	0.5	0.5	0.509074	0.524327	0.517942	0.517942	0.614679	0.614679	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.00570442	0.512959	0.506744	0.514228
N0.HOG0009207	0.151523	0.547972	0.0464199	0.520478	0.00623076	0.512386	0.519406	0.505035	0.505035	0.505328	0.505328	0.509074	0.546894	0.534923	0.052391	0.614679	0.16829	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.00652089	0.513352	0.514228
N0.HOG0009209	0.151523	0.0713534	0.531113	0.520478	0.0185398	0.512386	0.519406	0.505035	0.505035	0.505328	0.505328	0.509074	0.0363393	0.0268305	0.517942	0.614679	0.16829	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.506744	0.514228
N0.HOG0009219	0.151523	0.5	0.5	0.5	0.5	0.5	0.519406	0.5	0.5	0.5	0.5	0.5	0.0363393	0.517942	0.517942	0.614679	0.614679	N/A	0.530008	0.536738	0.0450356	0.5	0.5	0.5	0.53477	0.525629	0.0218285	0.50808	0.0418476	0.5	0.512959	0.506744	0.514228
N0.HOG0009220	0.602993	0.547972	0.531113	0.0306106	0.0185398	0.512386	0.519406	0.5	0.5	0.5	0.5	0.5	0.524327	0.517942	0.517942	0.614679	0.614679	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.0218285	0.50808	0.0418476	0.5	0.512959	0.506744	0.514228
N0.HOG0009224	0.151523	0.0713534	0.0464199	0.520478	0.512386	0.512386	0.5	0.5	0.5	0.505328	0.00798461	0.509074	0.524327	0.517942	0.517942	0.614679	0.16829	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.038275	0.5	0.50808	0.528033	0.503805	0.512959	0.506744	0.514228
N0.HOG0009229	0.0538164	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.16829	1.99713e-07	N/A	0.530008	0.0547561	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.514228
N0.HOG0009232	0.151523	0.547972	0.0464199	0.520478	0.512386	0.512386	0.0290127	0.505035	0.505035	0.505328	0.505328	0.509074	0.0363393	0.517942	0.0268305	0.16829	0.614679	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.506744	0.514228
N0.HOG0009237	0.602993	0.547972	0.0464199	0.520478	0.5	0.5	0.519406	0.505035	0.00754557	0.00798461	0.505328	0.0135898	0.524327	0.517942	0.517942	0.614679	0.16829	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.0125831	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.506744	0.514228
N0.HOG0009240	0.151523	0.0713534	0.0464199	0.0103418	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.16829	0.00734762	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.0125831	0.0518419	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.514228
N0.HOG0009244	0.151523	0.0713534	0.0464199	0.520478	0.5	0.5	0.519406	0.505035	0.00754557	0.505328	0.505328	0.509074	0.5	0.5	0.5	0.614679	0.16829	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.0125831	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.0193959	0.5	0.514228
N0.HOG0009245	0.151523	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.509074	0.5	0.5	0.5	0.614679	0.614679	N/A	0.530008	0.536738	0.0450356	0.5	0.5	0.5	0.53477	0.038275	0.5	0.50808	0.528033	0.00570442	0.0193959	0.5	0.514228
N0.HOG0009259	0.151523	0.547972	0.531113	0.520478	0.512386	0.0185398	0.519406	0.505035	0.505035	0.505328	0.00798461	0.509074	0.5	0.5	0.5	0.614679	0.614679	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.0193959	0.5	0.514228
N0.HOG0009261	0.602993	0.547972	0.531113	0.520478	0.512386	0.0185398	0.519406	0.505035	0.505035	0.00798461	0.505328	0.509074	0.0363393	0.517942	0.517942	0.16829	0.614679	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.506744	0.514228
N0.HOG0009262	0.602993	0.5	0.5	0.5	0.5	0.5	0.519406	0.505035	0.505035	0.00798461	0.505328	0.0135898	0.0123078	0.5	0.5	0.16829	0.614679	N/A	0.530008	0.536738	0.0450356	0.5	0.5	0.5	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.0101049	0.514228
N0.HOG0009276	0.151523	0.547972	0.0464199	0.520478	0.512386	0.0185398	0.519406	0.505035	0.505035	0.505328	0.505328	0.509074	0.0363393	0.517942	0.0268305	0.614679	0.16829	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.506744	0.514228
N0.HOG0009277	0.151523	0.5	0.5	0.5	0.5	0.5	0.519406	0.505035	0.505035	0.505328	0.00798461	0.509074	0.5	0.5	0.5	0.614679	0.614679	N/A	0.530008	0.536738	0.0450356	0.5	0.5	0.5	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.0193959	0.5	0.514228
N0.HOG0009285	0.151523	0.547972	0.0464199	0.520478	0.512386	0.512386	0.519406	0.505035	0.00754557	0.505328	0.505328	0.509074	0.0363393	0.517942	0.0268305	0.614679	0.614679	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.506744	0.514228
N0.HOG0009288	0.151523	0.0713534	0.0464199	0.520478	0.512386	0.0185398	0.519406	0.505035	0.505035	0.00798461	0.505328	0.509074	0.524327	0.517942	0.0268305	0.16829	0.614679	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.506744	0.514228
N0.HOG0009291	0.151523	0.547972	0.531113	0.0306106	0.512386	0.0185398	0.519406	0.505035	0.505035	0.505328	0.505328	0.0135898	0.5	0.5	0.5	0.16829	0.614679	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.0193959	0.5	0.514228
N0.HOG0009293	0.151523	0.547972	0.531113	0.520478	0.512386	0.0185398	0.0290127	0.505035	0.00754557	0.505328	0.00798461	0.509074	0.5	0.5	0.5	0.614679	0.16829	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.0193959	0.5	0.514228
N0.HOG0009295	0.602993	0.0713534	0.0157906	0.0306106	7.02365e-24	0.0185398	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.614679	0.16829	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.0518419	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.514228
N0.HOG0009302	0.151523	0.0713534	0.0464199	0.520478	0.512386	0.512386	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.16829	0.00734762	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.0518419	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.514228
N0.HOG0009303	0.151523	0.547972	0.531113	0.0306106	0.512386	0.0185398	0.519406	0.505035	0.505035	0.00798461	0.505328	0.509074	0.0363393	0.0090498	0.0268305	0.614679	0.16829	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.506744	0.514228
N0.HOG0009318	0.151523	0.547972	0.531113	0.0306106	0.512386	0.0185398	0.519406	0.505035	0.505035	0.5	0.5	0.5	0.524327	0.517942	0.517942	0.16829	0.0601581	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.0418476	0.5	0.512959	0.506744	0.514228
N0.HOG0009319	0.151523	0.547972	0.0464199	0.520478	0.00623076	0.0185398	0.0290127	0.505035	0.505035	0.5	0.5	0.509074	0.5	0.5	0.5	0.16829	0.614679	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.00570442	0.0193959	0.5	0.514228
N0.HOG0009331	0.602993	2.91826e-06	0.0464199	0.520478	9.67871e-07	0.0185398	0.519406	0.5	0.5	0.5	0.5	0.5	0.0123078	0.0090498	0.0268305	0.0601581	0.16829	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.0218285	0.50808	0.0418476	0.5	0.512959	0.506744	0.514228
N0.HOG0009349	0.151523	0.547972	0.0464199	0.0306106	0.512386	0.0185398	0.519406	0.505035	0.00754557	0.505328	0.00798461	0.0135898	0.5	0.5	0.5	0.614679	0.614679	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.0193959	0.5	0.514228
N0.HOG0009350	0.151523	0.5	0.5	0.5	0.5	0.5	0.519406	0.5	0.5	0.5	0.5	0.5	0.524327	0.517942	0.0268305	0.16829	0.0601581	N/A	0.530008	0.536738	0.0450356	0.5	0.5	0.5	0.53477	0.525629	0.0218285	0.50808	0.0418476	0.5	0.512959	0.506744	0.514228
N0.HOG0009351	0.151523	0.0245313	0.531113	0.0306106	0.512386	0.0185398	0.519406	0.5	0.5	0.5	0.5	0.5	0.524327	0.517942	0.0268305	0.614679	0.16829	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.0218285	0.50808	0.0418476	0.5	0.512959	0.506744	0.514228
N0.HOG0009352	0.151523	0.547972	0.0464199	0.0306106	0.512386	0.0185398	0.0290127	0.505035	0.505035	0.5	0.5	0.5	0.0363393	0.0268305	0.517942	0.16829	0.614679	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.0418476	0.5	0.512959	0.506744	0.514228
N0.HOG0009368	0.602993	0.547972	0.0464199	0.520478	0.512386	0.0185398	0.00979517	0.505035	0.00754557	0.505328	0.505328	0.509074	0.524327	0.517942	0.517942	0.614679	0.614679	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.506744	0.514228
N0.HOG0009391	0.151523	0.547972	0.0464199	0.520478	0.00623076	0.0185398	0.519406	0.505035	0.00754557	0.00798461	0.505328	0.0135898	0.524327	0.517942	0.0268305	0.614679	0.16829	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.506744	0.514228
N0.HOG0009397	0.151523	0.0245313	0.531113	0.0306106	0.00623076	0.512386	0.0290127	0.00754557	0.505035	0.505328	0.00798461	0.0135898	0.0363393	0.0268305	0.517942	0.16829	0.614679	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.506744	0.514228
N0.HOG0009401	0.602993	0.5	0.5	0.5	0.5	0.5	0.0290127	0.505035	0.505035	0.505328	0.505328	0.509074	0.0363393	0.0268305	0.517942	0.16829	0.614679	N/A	0.530008	0.536738	0.0450356	0.5	0.5	0.5	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.506744	0.514228
N0.HOG0009412	0.151523	0.0245313	0.531113	0.0306106	0.512386	0.0185398	0.0290127	0.505035	0.505035	0.505328	0.505328	0.509074	0.5	0.5	0.5	0.614679	0.16829	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.0193959	0.5	0.514228
N0.HOG0009413	0.151523	0.547972	0.0464199	0.520478	0.512386	0.0185398	0.519406	0.5	0.5	0.505328	0.00798461	0.0135898	0.524327	0.517942	0.517942	0.614679	0.16829	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.0218285	0.50808	0.528033	0.503805	0.512959	0.506744	0.514228
N0.HOG0009428	0.151523	0.547972	0.531113	0.520478	0.0185398	0.512386	0.0290127	0.505035	0.505035	0.505328	0.505328	0.509074	0.0363393	0.517942	0.0268305	0.614679	0.16829	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.506744	0.514228
N0.HOG0009430	0.602993	0.547972	0.0464199	0.0306106	0.512386	0.0185398	0.519406	0.00754557	0.505035	0.505328	0.00798461	0.509074	0.524327	0.517942	0.517942	0.614679	0.16829	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.506744	0.514228
N0.HOG0009431	0.602993	0.5	0.5	0.5	0.5	0.5	0.519406	0.5	0.5	0.00798461	0.505328	0.0135898	0.0363393	0.0268305	0.517942	0.614679	0.614679	N/A	0.530008	0.536738	0.0450356	0.5	0.5	0.5	0.53477	0.525629	0.0218285	0.50808	0.528033	0.503805	0.512959	0.506744	0.514228
N0.HOG0009436	0.151523	0.0245313	0.531113	0.520478	0.512386	0.0185398	0.519406	0.505035	0.505035	0.505328	0.505328	0.0135898	0.524327	0.517942	0.517942	0.614679	0.16829	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.506744	0.514228
N0.HOG0009441	0.602993	0.0713534	0.0464199	0.0306106	0.512386	0.0185398	0.519406	0.5	0.5	0.5	0.5	0.5	0.0363393	0.517942	0.517942	0.16829	0.614679	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.0218285	0.50808	0.0418476	0.5	0.512959	0.506744	0.514228
N0.HOG0009445	0.602993	0.0713534	0.531113	0.5	0.5	0.5	0.0290127	0.505035	0.505035	0.5	0.5	0.5	0.0363393	0.517942	0.517942	0.614679	0.16829	N/A	0.530008	0.536738	0.53018	0.518548	0.0169447	0.5	0.53477	0.525629	0.514588	0.50808	0.0418476	0.5	0.512959	0.506744	0.514228
N0.HOG0009450	0.151523	0.0713534	0.531113	0.520478	0.0185398	0.512386	0.0290127	0.505035	0.505035	0.505328	0.505328	0.509074	0.5	0.5	0.5	0.16829	0.614679	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.0193959	0.5	0.514228
N0.HOG0009459	0.151523	0.547972	0.531113	0.0306106	0.0185398	0.512386	0.519406	0.5	0.5	0.5	0.5	0.5	0.524327	0.517942	0.517942	0.614679	0.614679	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.0218285	0.50808	0.0418476	0.5	0.512959	0.506744	0.514228
N0.HOG0009467	0.151523	0.547972	0.0464199	0.520478	0.512386	0.0185398	0.519406	0.505035	0.505035	0.5	0.5	0.509074	0.5	0.5	0.5	0.614679	0.16829	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.00570442	0.0193959	0.5	0.514228
N0.HOG0009481	0.151523	0.547972	0.0464199	0.0306106	0.00623076	0.0185398	0.519406	0.505035	0.505035	0.505328	0.00798461	0.0135898	0.524327	0.517942	0.0268305	0.614679	0.16829	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.506744	0.514228
N0.HOG0009486	0.151523	0.0713534	0.0464199	0.520478	0.0185398	0.512386	0.0290127	0.505035	0.505035	0.00267097	0.505328	0.509074	0.524327	0.5	0.5	0.614679	0.16829	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.0101049	0.514228
N0.HOG0009523	0.151523	0.547972	0.531113	0.520478	0.512386	0.0185398	0.5	0.5	0.5	0.5	0.5	0.5	0.524327	0.0268305	0.517942	0.614679	0.16829	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.038275	0.5	0.50808	0.0418476	0.5	0.512959	0.506744	0.514228
N0.HOG0009525	0.151523	0.547972	0.531113	0.520478	0.00623076	0.0185398	0.519406	0.505035	0.00754557	0.5	0.5	0.5	0.524327	0.517942	0.517942	0.614679	0.614679	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.0418476	0.5	0.512959	0.506744	0.514228
