HOG	n_species_present	n_max	n_min	total_genes	differential	exclusion_reason	excluded
N0.HOG0005099	17	1	1	17	0	retained	FALSE
N0.HOG0005103	17	1	1	17	0	retained	FALSE
N0.HOG0005104	17	1	1	17	0	retained	FALSE
N0.HOG0005105	17	1	1	17	0	retained	FALSE
N0.HOG0005106	17	1	1	17	0	retained	FALSE
N0.HOG0005107	17	1	1	17	0	retained	FALSE
N0.HOG0005109	17	1	1	17	0	retained	FALSE
N0.HOG0005110	17	1	1	17	0	retained	FALSE
N0.HOG0005111	17	1	1	17	0	retained	FALSE
N0.HOG0005113	17	1	1	17	0	retained	FALSE
N0.HOG0005114	17	1	1	17	0	retained	FALSE
N0.HOG0005115	17	1	1	17	0	retained	FALSE
N0.HOG0005117	17	1	1	17	0	retained	FALSE
N0.HOG0005118	17	1	1	17	0	retained	FALSE
N0.HOG0005119	17	1	1	17	0	retained	FALSE
N0.HOG0005120	17	1	1	17	0	retained	FALSE
N0.HOG0005122	17	1	1	17	0	retained	FALSE
N0.HOG0005125	17	1	1	17	0	retained	FALSE
N0.HOG0005126	17	1	1	17	0	retained	FALSE
N0.HOG0005128	17	1	1	17	0	retained	FALSE
N0.HOG0005129	17	1	1	17	0	retained	FALSE
N0.HOG0005134	17	1	1	17	0	retained	FALSE
N0.HOG0005135	17	1	1	17	0	retained	FALSE
N0.HOG0005136	17	1	1	17	0	retained	FALSE
N0.HOG0005137	17	1	1	17	0	retained	FALSE
N0.HOG0005138	17	1	1	17	0	retained	FALSE
N0.HOG0005139	17	1	1	17	0	retained	FALSE
N0.HOG0005141	17	1	1	17	0	retained	FALSE
N0.HOG0005143	17	1	1	17	0	retained	FALSE
N0.HOG0005144	17	1	1	17	0	retained	FALSE
N0.HOG0005145	17	1	1	17	0	retained	FALSE
N0.HOG0005146	17	1	1	17	0	retained	FALSE
N0.HOG0005147	17	1	1	17	0	retained	FALSE
N0.HOG0005149	17	1	1	17	0	retained	FALSE
N0.HOG0005150	17	1	1	17	0	retained	FALSE
N0.HOG0005152	17	1	1	17	0	retained	FALSE
N0.HOG0005153	17	1	1	17	0	retained	FALSE
N0.HOG0005154	17	1	1	17	0	retained	FALSE
N0.HOG0005158	17	1	1	17	0	retained	FALSE
N0.HOG0005160	17	1	1	17	0	retained	FALSE
N0.HOG0005161	17	1	1	17	0	retained	FALSE
N0.HOG0005162	17	1	1	17	0	retained	FALSE
N0.HOG0005163	17	1	1	17	0	retained	FALSE
N0.HOG0005164	17	1	1	17	0	retained	FALSE
N0.HOG0005166	17	1	1	17	0	retained	FALSE
N0.HOG0005167	17	1	1	17	0	retained	FALSE
N0.HOG0005168	17	1	1	17	0	retained	FALSE
N0.HOG0005170	17	1	1	17	0	retained	FALSE
N0.HOG0005174	17	1	1	17	0	retained	FALSE
N0.HOG0005177	17	1	1	17	0	retained	FALSE
N0.HOG0005178	17	1	1	17	0	retained	FALSE
N0.HOG0005179	17	1	1	17	0	retained	FALSE
N0.HOG0005181	17	1	1	17	0	retained	FALSE
N0.HOG0005183	17	1	1	17	0	retained	FALSE
N0.HOG0005184	17	1	1	17	0	retained	FALSE
N0.HOG0005185	17	1	1	17	0	retained	FALSE
N0.HOG0005186	17	1	1	17	0	retained	FALSE
N0.HOG0005187	17	1	1	17	0	retained	FALSE
N0.HOG0005189	17	1	1	17	0	retained	FALSE
N0.HOG0005190	17	1	1	17	0	retained	FALSE
N0.HOG0005191	17	1	1	17	0	retained	FALSE
N0.HOG0005192	17	1	1	17	0	retained	FALSE
N0.HOG0005194	17	1	1	17	0	retained	FALSE
N0.HOG0005196	17	1	1	17	0	retained	FALSE
N0.HOG0005198	17	1	1	17	0	retained	FALSE
N0.HOG0005200	17	1	1	17	0	retained	FALSE
N0.HOG0005201	17	1	1	17	0	retained	FALSE
N0.HOG0005204	17	1	1	17	0	retained	FALSE
N0.HOG0005205	17	1	1	17	0	retained	FALSE
N0.HOG0005206	17	1	1	17	0	retained	FALSE
N0.HOG0005207	17	1	1	17	0	retained	FALSE
N0.HOG0005208	17	1	1	17	0	retained	FALSE
N0.HOG0005211	17	1	1	17	0	retained	FALSE
N0.HOG0005212	17	1	1	17	0	retained	FALSE
N0.HOG0005213	17	1	1	17	0	retained	FALSE
N0.HOG0005215	17	1	1	17	0	retained	FALSE
N0.HOG0005216	17	1	1	17	0	retained	FALSE
N0.HOG0005218	17	1	1	17	0	retained	FALSE
N0.HOG0005219	17	1	1	17	0	retained	FALSE
N0.HOG0005221	17	1	1	17	0	retained	FALSE
N0.HOG0005225	17	1	1	17	0	retained	FALSE
N0.HOG0005226	17	1	1	17	0	retained	FALSE
N0.HOG0005228	17	1	1	17	0	retained	FALSE
N0.HOG0005229	17	1	1	17	0	retained	FALSE
N0.HOG0005230	17	1	1	17	0	retained	FALSE
N0.HOG0005231	17	1	1	17	0	retained	FALSE
N0.HOG0005232	17	1	1	17	0	retained	FALSE
N0.HOG0005233	17	1	1	17	0	retained	FALSE
N0.HOG0005234	17	1	1	17	0	retained	FALSE
N0.HOG0005235	17	1	1	17	0	retained	FALSE
N0.HOG0005238	17	1	1	17	0	retained	FALSE
N0.HOG0005239	17	1	1	17	0	retained	FALSE
N0.HOG0005240	17	1	1	17	0	retained	FALSE
N0.HOG0005241	17	1	1	17	0	retained	FALSE
N0.HOG0005242	17	1	1	17	0	retained	FALSE
N0.HOG0005247	17	1	1	17	0	retained	FALSE
N0.HOG0005248	17	1	1	17	0	retained	FALSE
N0.HOG0005249	17	1	1	17	0	retained	FALSE
N0.HOG0005250	17	1	1	17	0	retained	FALSE
N0.HOG0005252	17	1	1	17	0	retained	FALSE
N0.HOG0005253	17	1	1	17	0	retained	FALSE
N0.HOG0005259	17	1	1	17	0	retained	FALSE
N0.HOG0005260	17	1	1	17	0	retained	FALSE
N0.HOG0005261	17	1	1	17	0	retained	FALSE
N0.HOG0005262	17	1	1	17	0	retained	FALSE
N0.HOG0005264	17	1	1	17	0	retained	FALSE
N0.HOG0005265	17	1	1	17	0	retained	FALSE
N0.HOG0005266	17	1	1	17	0	retained	FALSE
N0.HOG0005267	17	1	1	17	0	retained	FALSE
N0.HOG0005268	17	1	1	17	0	retained	FALSE
N0.HOG0005269	17	1	1	17	0	retained	FALSE
N0.HOG0005271	17	1	1	17	0	retained	FALSE
N0.HOG0005274	17	1	1	17	0	retained	FALSE
N0.HOG0005275	17	1	1	17	0	retained	FALSE
N0.HOG0005276	17	1	1	17	0	retained	FALSE
N0.HOG0005277	17	1	1	17	0	retained	FALSE
N0.HOG0005279	17	1	1	17	0	retained	FALSE
N0.HOG0005280	17	1	1	17	0	retained	FALSE
N0.HOG0005282	17	1	1	17	0	retained	FALSE
N0.HOG0005283	17	1	1	17	0	retained	FALSE
N0.HOG0005284	17	1	1	17	0	retained	FALSE
N0.HOG0005285	17	1	1	17	0	retained	FALSE
N0.HOG0005286	17	1	1	17	0	retained	FALSE
N0.HOG0005287	17	1	1	17	0	retained	FALSE
N0.HOG0005288	17	1	1	17	0	retained	FALSE
N0.HOG0005289	17	1	1	17	0	retained	FALSE
N0.HOG0005290	17	1	1	17	0	retained	FALSE
N0.HOG0005292	17	1	1	17	0	retained	FALSE
N0.HOG0005294	17	1	1	17	0	retained	FALSE
N0.HOG0005295	17	1	1	17	0	retained	FALSE
N0.HOG0005296	17	1	1	17	0	retained	FALSE
N0.HOG0005297	17	1	1	17	0	retained	FALSE
N0.HOG0005298	17	1	1	17	0	retained	FALSE
N0.HOG0005299	17	1	1	17	0	retained	FALSE
N0.HOG0005303	17	1	1	17	0	retained	FALSE
N0.HOG0005304	17	1	1	17	0	retained	FALSE
N0.HOG0005305	17	1	1	17	0	retained	FALSE
N0.HOG0005308	17	1	1	17	0	retained	FALSE
N0.HOG0005309	17	1	1	17	0	retained	FALSE
N0.HOG0005311	17	1	1	17	0	retained	FALSE
N0.HOG0005312	17	1	1	17	0	retained	FALSE
N0.HOG0005313	17	1	1	17	0	retained	FALSE
N0.HOG0005314	17	1	1	17	0	retained	FALSE
N0.HOG0005315	17	1	1	17	0	retained	FALSE
N0.HOG0005316	17	1	1	17	0	retained	FALSE
N0.HOG0005317	17	1	1	17	0	retained	FALSE
N0.HOG0005318	17	1	1	17	0	retained	FALSE
N0.HOG0005319	17	1	1	17	0	retained	FALSE
N0.HOG0005320	17	1	1	17	0	retained	FALSE
N0.HOG0005321	17	1	1	17	0	retained	FALSE
N0.HOG0005325	17	1	1	17	0	retained	FALSE
N0.HOG0005327	17	1	1	17	0	retained	FALSE
N0.HOG0005328	17	1	1	17	0	retained	FALSE
N0.HOG0005329	17	1	1	17	0	retained	FALSE
N0.HOG0005331	17	1	1	17	0	retained	FALSE
N0.HOG0005332	17	1	1	17	0	retained	FALSE
N0.HOG0005334	17	1	1	17	0	retained	FALSE
N0.HOG0005335	17	1	1	17	0	retained	FALSE
N0.HOG0005336	17	1	1	17	0	retained	FALSE
N0.HOG0005338	17	1	1	17	0	retained	FALSE
N0.HOG0005339	17	1	1	17	0	retained	FALSE
N0.HOG0005340	17	1	1	17	0	retained	FALSE
N0.HOG0005345	17	1	1	17	0	retained	FALSE
N0.HOG0005347	17	1	1	17	0	retained	FALSE
N0.HOG0005348	17	1	1	17	0	retained	FALSE
N0.HOG0005349	17	1	1	17	0	retained	FALSE
N0.HOG0005352	17	1	1	17	0	retained	FALSE
N0.HOG0005354	17	1	1	17	0	retained	FALSE
N0.HOG0005356	17	1	1	17	0	retained	FALSE
N0.HOG0005357	17	1	1	17	0	retained	FALSE
N0.HOG0005358	17	1	1	17	0	retained	FALSE
N0.HOG0005359	17	1	1	17	0	retained	FALSE
N0.HOG0005360	17	1	1	17	0	retained	FALSE
N0.HOG0005361	17	1	1	17	0	retained	FALSE
N0.HOG0005363	17	1	1	17	0	retained	FALSE
N0.HOG0005364	17	1	1	17	0	retained	FALSE
N0.HOG0005366	17	1	1	17	0	retained	FALSE
N0.HOG0005368	17	1	1	17	0	retained	FALSE
N0.HOG0005370	17	1	1	17	0	retained	FALSE
N0.HOG0005371	17	1	1	17	0	retained	FALSE
N0.HOG0005372	17	1	1	17	0	retained	FALSE
N0.HOG0005374	17	1	1	17	0	retained	FALSE
N0.HOG0005375	17	1	1	17	0	retained	FALSE
N0.HOG0005376	17	1	1	17	0	retained	FALSE
N0.HOG0005377	17	1	1	17	0	retained	FALSE
N0.HOG0005378	17	1	1	17	0	retained	FALSE
N0.HOG0005382	17	1	1	17	0	retained	FALSE
N0.HOG0005383	17	1	1	17	0	retained	FALSE
N0.HOG0005384	17	1	1	17	0	retained	FALSE
N0.HOG0005385	17	1	1	17	0	retained	FALSE
N0.HOG0005387	17	1	1	17	0	retained	FALSE
N0.HOG0005388	17	1	1	17	0	retained	FALSE
N0.HOG0005389	17	1	1	17	0	retained	FALSE
N0.HOG0005390	17	1	1	17	0	retained	FALSE
N0.HOG0005392	17	1	1	17	0	retained	FALSE
N0.HOG0005393	17	1	1	17	0	retained	FALSE
N0.HOG0005394	17	1	1	17	0	retained	FALSE
N0.HOG0005395	17	1	1	17	0	retained	FALSE
N0.HOG0005396	17	1	1	17	0	retained	FALSE
N0.HOG0005397	17	1	1	17	0	retained	FALSE
N0.HOG0005399	17	1	1	17	0	retained	FALSE
N0.HOG0005400	17	1	1	17	0	retained	FALSE
N0.HOG0005401	17	1	1	17	0	retained	FALSE
N0.HOG0005402	17	1	1	17	0	retained	FALSE
N0.HOG0005403	17	1	1	17	0	retained	FALSE
N0.HOG0005404	17	1	1	17	0	retained	FALSE
N0.HOG0005405	17	1	1	17	0	retained	FALSE
N0.HOG0005406	17	1	1	17	0	retained	FALSE
N0.HOG0005407	17	1	1	17	0	retained	FALSE
N0.HOG0005408	17	1	1	17	0	retained	FALSE
N0.HOG0005409	17	1	1	17	0	retained	FALSE
N0.HOG0005411	17	1	1	17	0	retained	FALSE
N0.HOG0005412	17	1	1	17	0	retained	FALSE
N0.HOG0005414	17	1	1	17	0	retained	FALSE
N0.HOG0005417	17	1	1	17	0	retained	FALSE
N0.HOG0005418	17	1	1	17	0	retained	FALSE
N0.HOG0005419	17	1	1	17	0	retained	FALSE
N0.HOG0005421	17	1	1	17	0	retained	FALSE
N0.HOG0005422	17	1	1	17	0	retained	FALSE
N0.HOG0005424	17	1	1	17	0	retained	FALSE
N0.HOG0005425	17	1	1	17	0	retained	FALSE
N0.HOG0005426	17	1	1	17	0	retained	FALSE
N0.HOG0005427	17	1	1	17	0	retained	FALSE
N0.HOG0005428	17	1	1	17	0	retained	FALSE
N0.HOG0005430	17	1	1	17	0	retained	FALSE
N0.HOG0005431	17	1	1	17	0	retained	FALSE
N0.HOG0005432	17	1	1	17	0	retained	FALSE
N0.HOG0005433	17	1	1	17	0	retained	FALSE
N0.HOG0005434	17	1	1	17	0	retained	FALSE
N0.HOG0005435	17	1	1	17	0	retained	FALSE
N0.HOG0005437	17	1	1	17	0	retained	FALSE
N0.HOG0005438	17	1	1	17	0	retained	FALSE
N0.HOG0005439	17	1	1	17	0	retained	FALSE
N0.HOG0005440	17	1	1	17	0	retained	FALSE
N0.HOG0005441	17	1	1	17	0	retained	FALSE
N0.HOG0005442	17	1	1	17	0	retained	FALSE
N0.HOG0005444	17	1	1	17	0	retained	FALSE
N0.HOG0005446	17	1	1	17	0	retained	FALSE
N0.HOG0005449	17	1	1	17	0	retained	FALSE
N0.HOG0005450	17	1	1	17	0	retained	FALSE
N0.HOG0005451	17	1	1	17	0	retained	FALSE
N0.HOG0005453	17	1	1	17	0	retained	FALSE
N0.HOG0005454	17	1	1	17	0	retained	FALSE
N0.HOG0005455	17	1	1	17	0	retained	FALSE
N0.HOG0005456	17	1	1	17	0	retained	FALSE
N0.HOG0005457	17	1	1	17	0	retained	FALSE
N0.HOG0005458	17	1	1	17	0	retained	FALSE
N0.HOG0005459	17	1	1	17	0	retained	FALSE
N0.HOG0005461	17	1	1	17	0	retained	FALSE
N0.HOG0005464	17	1	1	17	0	retained	FALSE
N0.HOG0005467	17	1	1	17	0	retained	FALSE
N0.HOG0005468	17	1	1	17	0	retained	FALSE
N0.HOG0005469	17	1	1	17	0	retained	FALSE
N0.HOG0005475	17	1	1	17	0	retained	FALSE
N0.HOG0005476	17	1	1	17	0	retained	FALSE
N0.HOG0005477	17	1	1	17	0	retained	FALSE
N0.HOG0005480	17	1	1	17	0	retained	FALSE
N0.HOG0005483	17	1	1	17	0	retained	FALSE
N0.HOG0005484	17	1	1	17	0	retained	FALSE
N0.HOG0005485	17	1	1	17	0	retained	FALSE
N0.HOG0005486	17	1	1	17	0	retained	FALSE
N0.HOG0005488	17	1	1	17	0	retained	FALSE
N0.HOG0005489	17	1	1	17	0	retained	FALSE
N0.HOG0005490	17	1	1	17	0	retained	FALSE
N0.HOG0005493	17	1	1	17	0	retained	FALSE
N0.HOG0005494	17	1	1	17	0	retained	FALSE
N0.HOG0005495	17	1	1	17	0	retained	FALSE
N0.HOG0005496	17	1	1	17	0	retained	FALSE
N0.HOG0005497	17	1	1	17	0	retained	FALSE
N0.HOG0005498	17	1	1	17	0	retained	FALSE
N0.HOG0005499	17	1	1	17	0	retained	FALSE
N0.HOG0005500	17	1	1	17	0	retained	FALSE
N0.HOG0005502	17	1	1	17	0	retained	FALSE
N0.HOG0005503	17	1	1	17	0	retained	FALSE
N0.HOG0005504	17	1	1	17	0	retained	FALSE
N0.HOG0005505	17	1	1	17	0	retained	FALSE
N0.HOG0005506	17	1	1	17	0	retained	FALSE
N0.HOG0005507	17	1	1	17	0	retained	FALSE
N0.HOG0005509	17	1	1	17	0	retained	FALSE
N0.HOG0005510	17	1	1	17	0	retained	FALSE
N0.HOG0005511	17	1	1	17	0	retained	FALSE
N0.HOG0005513	17	1	1	17	0	retained	FALSE
N0.HOG0005515	17	1	1	17	0	retained	FALSE
N0.HOG0005516	17	1	1	17	0	retained	FALSE
N0.HOG0005519	17	1	1	17	0	retained	FALSE
N0.HOG0005521	17	1	1	17	0	retained	FALSE
N0.HOG0005522	17	1	1	17	0	retained	FALSE
N0.HOG0005523	17	1	1	17	0	retained	FALSE
N0.HOG0005526	17	1	1	17	0	retained	FALSE
N0.HOG0005528	17	1	1	17	0	retained	FALSE
N0.HOG0005530	17	1	1	17	0	retained	FALSE
N0.HOG0005531	17	1	1	17	0	retained	FALSE
N0.HOG0005532	17	1	1	17	0	retained	FALSE
N0.HOG0005533	17	1	1	17	0	retained	FALSE
N0.HOG0005537	17	1	1	17	0	retained	FALSE
N0.HOG0005539	17	1	1	17	0	retained	FALSE
N0.HOG0005540	17	1	1	17	0	retained	FALSE
N0.HOG0005541	17	1	1	17	0	retained	FALSE
N0.HOG0005542	17	1	1	17	0	retained	FALSE
N0.HOG0005545	17	1	1	17	0	retained	FALSE
N0.HOG0005546	17	1	1	17	0	retained	FALSE
N0.HOG0005547	17	1	1	17	0	retained	FALSE
N0.HOG0005548	17	1	1	17	0	retained	FALSE
N0.HOG0005549	17	1	1	17	0	retained	FALSE
N0.HOG0005550	17	1	1	17	0	retained	FALSE
N0.HOG0005551	17	1	1	17	0	retained	FALSE
N0.HOG0005553	17	1	1	17	0	retained	FALSE
N0.HOG0005555	17	1	1	17	0	retained	FALSE
N0.HOG0005556	17	1	1	17	0	retained	FALSE
N0.HOG0005558	17	1	1	17	0	retained	FALSE
N0.HOG0005559	17	1	1	17	0	retained	FALSE
N0.HOG0005561	17	1	1	17	0	retained	FALSE
N0.HOG0005562	17	1	1	17	0	retained	FALSE
N0.HOG0005563	17	1	1	17	0	retained	FALSE
N0.HOG0005565	17	1	1	17	0	retained	FALSE
N0.HOG0005567	17	1	1	17	0	retained	FALSE
N0.HOG0005568	17	1	1	17	0	retained	FALSE
N0.HOG0005570	17	1	1	17	0	retained	FALSE
N0.HOG0005572	17	1	1	17	0	retained	FALSE
N0.HOG0005573	17	1	1	17	0	retained	FALSE
N0.HOG0005574	17	1	1	17	0	retained	FALSE
N0.HOG0005575	17	1	1	17	0	retained	FALSE
N0.HOG0005576	17	1	1	17	0	retained	FALSE
N0.HOG0005578	17	1	1	17	0	retained	FALSE
N0.HOG0005579	17	1	1	17	0	retained	FALSE
N0.HOG0005580	17	1	1	17	0	retained	FALSE
N0.HOG0005581	17	1	1	17	0	retained	FALSE
N0.HOG0005582	17	1	1	17	0	retained	FALSE
N0.HOG0005586	17	1	1	17	0	retained	FALSE
N0.HOG0005587	17	1	1	17	0	retained	FALSE
N0.HOG0005588	17	1	1	17	0	retained	FALSE
N0.HOG0005595	17	1	1	17	0	retained	FALSE
N0.HOG0005597	17	1	1	17	0	retained	FALSE
N0.HOG0005598	17	1	1	17	0	retained	FALSE
N0.HOG0005599	17	1	1	17	0	retained	FALSE
N0.HOG0005600	17	1	1	17	0	retained	FALSE
N0.HOG0005601	17	1	1	17	0	retained	FALSE
N0.HOG0005603	17	1	1	17	0	retained	FALSE
N0.HOG0005604	17	1	1	17	0	retained	FALSE
N0.HOG0005605	17	1	1	17	0	retained	FALSE
N0.HOG0005606	17	1	1	17	0	retained	FALSE
N0.HOG0005608	17	1	1	17	0	retained	FALSE
N0.HOG0005610	17	1	1	17	0	retained	FALSE
N0.HOG0005611	17	1	1	17	0	retained	FALSE
N0.HOG0005612	17	1	1	17	0	retained	FALSE
N0.HOG0005613	17	1	1	17	0	retained	FALSE
N0.HOG0005615	17	1	1	17	0	retained	FALSE
N0.HOG0005616	17	1	1	17	0	retained	FALSE
N0.HOG0005618	17	1	1	17	0	retained	FALSE
N0.HOG0005619	17	1	1	17	0	retained	FALSE
N0.HOG0005622	17	1	1	17	0	retained	FALSE
N0.HOG0005623	17	1	1	17	0	retained	FALSE
N0.HOG0005624	17	1	1	17	0	retained	FALSE
N0.HOG0005625	17	1	1	17	0	retained	FALSE
N0.HOG0005626	17	1	1	17	0	retained	FALSE
N0.HOG0005629	17	1	1	17	0	retained	FALSE
N0.HOG0005630	17	1	1	17	0	retained	FALSE
N0.HOG0005631	17	1	1	17	0	retained	FALSE
N0.HOG0005632	17	1	1	17	0	retained	FALSE
N0.HOG0005634	17	1	1	17	0	retained	FALSE
N0.HOG0005636	17	1	1	17	0	retained	FALSE
N0.HOG0005637	17	1	1	17	0	retained	FALSE
N0.HOG0005638	17	1	1	17	0	retained	FALSE
N0.HOG0005639	17	1	1	17	0	retained	FALSE
N0.HOG0005640	17	1	1	17	0	retained	FALSE
N0.HOG0005641	17	1	1	17	0	retained	FALSE
N0.HOG0005643	17	1	1	17	0	retained	FALSE
N0.HOG0005645	17	1	1	17	0	retained	FALSE
N0.HOG0005646	17	1	1	17	0	retained	FALSE
N0.HOG0005647	17	1	1	17	0	retained	FALSE
N0.HOG0005648	17	1	1	17	0	retained	FALSE
N0.HOG0005649	17	1	1	17	0	retained	FALSE
N0.HOG0005652	17	1	1	17	0	retained	FALSE
N0.HOG0005653	17	1	1	17	0	retained	FALSE
N0.HOG0005654	17	1	1	17	0	retained	FALSE
N0.HOG0005655	17	1	1	17	0	retained	FALSE
N0.HOG0005658	17	1	1	17	0	retained	FALSE
N0.HOG0005659	17	1	1	17	0	retained	FALSE
N0.HOG0005660	17	1	1	17	0	retained	FALSE
N0.HOG0005661	17	1	1	17	0	retained	FALSE
N0.HOG0005662	17	1	1	17	0	retained	FALSE
N0.HOG0005664	17	1	1	17	0	retained	FALSE
N0.HOG0005665	17	1	1	17	0	retained	FALSE
N0.HOG0005668	17	1	1	17	0	retained	FALSE
N0.HOG0005669	17	1	1	17	0	retained	FALSE
N0.HOG0005670	17	1	1	17	0	retained	FALSE
N0.HOG0005671	17	1	1	17	0	retained	FALSE
N0.HOG0005674	17	1	1	17	0	retained	FALSE
N0.HOG0005675	17	1	1	17	0	retained	FALSE
N0.HOG0005677	17	1	1	17	0	retained	FALSE
N0.HOG0005678	17	1	1	17	0	retained	FALSE
N0.HOG0005679	17	1	1	17	0	retained	FALSE
N0.HOG0005682	17	1	1	17	0	retained	FALSE
N0.HOG0005684	17	1	1	17	0	retained	FALSE
N0.HOG0005685	17	1	1	17	0	retained	FALSE
N0.HOG0005686	17	1	1	17	0	retained	FALSE
N0.HOG0005692	17	1	1	17	0	retained	FALSE
N0.HOG0005695	17	1	1	17	0	retained	FALSE
N0.HOG0005698	17	1	1	17	0	retained	FALSE
N0.HOG0005699	17	1	1	17	0	retained	FALSE
N0.HOG0005700	17	1	1	17	0	retained	FALSE
N0.HOG0005701	17	1	1	17	0	retained	FALSE
N0.HOG0005703	17	1	1	17	0	retained	FALSE
N0.HOG0005704	17	1	1	17	0	retained	FALSE
N0.HOG0005706	17	1	1	17	0	retained	FALSE
N0.HOG0005709	17	1	1	17	0	retained	FALSE
N0.HOG0005710	17	1	1	17	0	retained	FALSE
N0.HOG0005712	17	1	1	17	0	retained	FALSE
N0.HOG0005713	17	1	1	17	0	retained	FALSE
N0.HOG0005714	17	1	1	17	0	retained	FALSE
N0.HOG0005715	17	1	1	17	0	retained	FALSE
N0.HOG0005716	17	1	1	17	0	retained	FALSE
N0.HOG0005717	17	1	1	17	0	retained	FALSE
N0.HOG0005720	17	1	1	17	0	retained	FALSE
N0.HOG0005721	17	1	1	17	0	retained	FALSE
N0.HOG0005722	17	1	1	17	0	retained	FALSE
N0.HOG0005723	17	1	1	17	0	retained	FALSE
N0.HOG0005724	17	1	1	17	0	retained	FALSE
N0.HOG0005725	17	1	1	17	0	retained	FALSE
N0.HOG0005726	17	1	1	17	0	retained	FALSE
N0.HOG0005728	17	1	1	17	0	retained	FALSE
N0.HOG0005729	17	1	1	17	0	retained	FALSE
N0.HOG0005730	17	1	1	17	0	retained	FALSE
N0.HOG0005733	17	1	1	17	0	retained	FALSE
N0.HOG0005734	17	1	1	17	0	retained	FALSE
N0.HOG0005736	17	1	1	17	0	retained	FALSE
N0.HOG0005740	17	1	1	17	0	retained	FALSE
N0.HOG0005741	17	1	1	17	0	retained	FALSE
N0.HOG0005743	17	1	1	17	0	retained	FALSE
N0.HOG0005744	17	1	1	17	0	retained	FALSE
N0.HOG0005746	17	1	1	17	0	retained	FALSE
N0.HOG0005748	17	1	1	17	0	retained	FALSE
N0.HOG0005749	17	1	1	17	0	retained	FALSE
N0.HOG0005750	17	1	1	17	0	retained	FALSE
N0.HOG0005753	17	1	1	17	0	retained	FALSE
N0.HOG0005754	17	1	1	17	0	retained	FALSE
N0.HOG0005755	17	1	1	17	0	retained	FALSE
N0.HOG0005757	17	1	1	17	0	retained	FALSE
N0.HOG0005758	17	1	1	17	0	retained	FALSE
N0.HOG0005759	17	1	1	17	0	retained	FALSE
N0.HOG0005760	17	1	1	17	0	retained	FALSE
N0.HOG0005761	17	1	1	17	0	retained	FALSE
N0.HOG0005763	17	1	1	17	0	retained	FALSE
N0.HOG0005764	17	1	1	17	0	retained	FALSE
N0.HOG0005765	17	1	1	17	0	retained	FALSE
N0.HOG0005766	17	1	1	17	0	retained	FALSE
N0.HOG0005767	17	1	1	17	0	retained	FALSE
N0.HOG0005768	17	1	1	17	0	retained	FALSE
N0.HOG0005769	17	1	1	17	0	retained	FALSE
N0.HOG0005770	17	1	1	17	0	retained	FALSE
N0.HOG0005771	17	1	1	17	0	retained	FALSE
N0.HOG0005773	17	1	1	17	0	retained	FALSE
N0.HOG0005775	17	1	1	17	0	retained	FALSE
N0.HOG0005776	17	1	1	17	0	retained	FALSE
N0.HOG0005777	17	1	1	17	0	retained	FALSE
N0.HOG0005779	17	1	1	17	0	retained	FALSE
N0.HOG0005787	17	1	1	17	0	retained	FALSE
N0.HOG0005788	17	1	1	17	0	retained	FALSE
N0.HOG0005789	17	1	1	17	0	retained	FALSE
N0.HOG0005795	17	1	1	17	0	retained	FALSE
N0.HOG0005796	17	1	1	17	0	retained	FALSE
N0.HOG0005799	17	1	1	17	0	retained	FALSE
N0.HOG0005800	17	1	1	17	0	retained	FALSE
N0.HOG0005801	17	1	1	17	0	retained	FALSE
N0.HOG0005803	17	1	1	17	0	retained	FALSE
N0.HOG0005804	17	1	1	17	0	retained	FALSE
N0.HOG0005806	17	1	1	17	0	retained	FALSE
N0.HOG0005807	17	1	1	17	0	retained	FALSE
N0.HOG0005808	17	1	1	17	0	retained	FALSE
N0.HOG0005809	17	1	1	17	0	retained	FALSE
N0.HOG0005810	17	1	1	17	0	retained	FALSE
N0.HOG0005812	17	1	1	17	0	retained	FALSE
N0.HOG0005814	17	1	1	17	0	retained	FALSE
N0.HOG0005815	17	1	1	17	0	retained	FALSE
N0.HOG0005816	17	1	1	17	0	retained	FALSE
N0.HOG0005817	17	1	1	17	0	retained	FALSE
N0.HOG0005818	17	1	1	17	0	retained	FALSE
N0.HOG0005819	17	1	1	17	0	retained	FALSE
N0.HOG0005820	17	1	1	17	0	retained	FALSE
N0.HOG0005823	17	1	1	17	0	retained	FALSE
N0.HOG0005825	17	1	1	17	0	retained	FALSE
N0.HOG0005831	17	1	1	17	0	retained	FALSE
N0.HOG0005832	17	1	1	17	0	retained	FALSE
N0.HOG0005833	17	1	1	17	0	retained	FALSE
N0.HOG0005834	17	1	1	17	0	retained	FALSE
N0.HOG0005837	17	1	1	17	0	retained	FALSE
N0.HOG0005838	17	1	1	17	0	retained	FALSE
N0.HOG0005840	17	1	1	17	0	retained	FALSE
N0.HOG0005842	17	1	1	17	0	retained	FALSE
N0.HOG0005844	17	1	1	17	0	retained	FALSE
N0.HOG0005845	17	1	1	17	0	retained	FALSE
N0.HOG0005847	17	1	1	17	0	retained	FALSE
N0.HOG0005848	17	1	1	17	0	retained	FALSE
N0.HOG0005850	17	1	1	17	0	retained	FALSE
N0.HOG0005852	17	1	1	17	0	retained	FALSE
N0.HOG0005853	17	1	1	17	0	retained	FALSE
N0.HOG0005854	17	1	1	17	0	retained	FALSE
N0.HOG0005857	17	1	1	17	0	retained	FALSE
