comparison	set	pathway	pathway_name	foreground_ratio	background_ratio	p_value	p_BH	q_value	foreground_HOGs	foreground_n	foreground_total	background_total
P_to_P	concordant_all	map03030	DNA replication	5/70	39/3559	8.728676328967932e-4	0.054408749117233444	0.05206578862893153	N13.HOG0002408/N13.HOG0004450/N13.HOG0005631/N13.HOG0006792/N13.HOG0007082	5	70	3559
P_to_P	concordant_all	map04113	Meiosis - yeast	5/70	47/3559	0.0020588917444799657	0.0962531890544384	0.09210831488463005	N13.HOG0001627/N13.HOG0002408/N13.HOG0005631/N13.HOG0006792/N13.HOG0007082	5	70	3559
P_to_P	concordant_all	map05414	Dilated cardiomyopathy	4/70	34/3559	0.004078317529766046	0.1471579569800802	0.14082101146419157	N13.HOG0001450/N13.HOG0001553/N13.HOG0004846/N13.HOG0006345	4	70	3559
P_to_P	concordant_all	map01120	Microbial metabolism in diverse environments	8/70	136/3559	0.004721645678505247	0.1471579569800802	0.14082101146419157	N13.HOG0002362/N13.HOG0002755/N13.HOG0003542/N13.HOG0005290/N13.HOG0006563/N13.HOG0007705/N13.HOG0008032/N13.HOG0008110	8	70	3559
P_to_P	concordant_all	map04260	Cardiac muscle contraction	4/70	38/3559	0.006119246158262245	0.15093201498076925	0.14443255022083182	N13.HOG0001553/N13.HOG0003638/N13.HOG0004846/N13.HOG0006345	4	70	3559
P_to_P	concordant_all	map04111	Cell cycle - yeast	5/70	61/3559	0.006456984598107776	0.15093201498076925	0.14443255022083182	N13.HOG0001627/N13.HOG0002408/N13.HOG0005631/N13.HOG0006792/N13.HOG0007082	5	70	3559
P_to_P	concordant_all	map01110	Biosynthesis of secondary metabolites	12/70	286/3559	0.008856353141258757	0.17301755050193734	0.1655670339731458	N13.HOG0002362/N13.HOG0002588/N13.HOG0002589/N13.HOG0002755/N13.HOG0003383/N13.HOG0003542/N13.HOG0006563/N13.HOG0007705/N13.HOG0008032/N13.HOG0008110/N13.HOG0008168/N13.HOG0011003	12	70	3559
P_to_P	concordant_all	map01200	Carbon metabolism	6/70	94/3559	0.009728736376362384	0.17301755050193734	0.1655670339731458	N13.HOG0002362/N13.HOG0002755/N13.HOG0003542/N13.HOG0006563/N13.HOG0007705/N13.HOG0008110	6	70	3559
P_to_P	concordant_all	map04261	Adrenergic signaling in cardiomyocytes	5/70	68/3559	0.010177502970702197	0.17301755050193734	0.1655670339731458	N13.HOG0001553/N13.HOG0003638/N13.HOG0004846/N13.HOG0005679/N13.HOG0006345	5	70	3559
P_to_P	concordant_all	map00073	Cutin, suberine and wax biosynthesis	2/70	11/3559	0.018703664329685482	0.2914654358042654	0.2789142926356607	N13.HOG0000339/N13.HOG0000342	2	70	3559
P_to_P	concordant_all	map04110	Cell cycle	5/70	82/3559	0.0215731074367419	0.296153507169064	0.2834004853292479	N13.HOG0001627/N13.HOG0002408/N13.HOG0005631/N13.HOG0006792/N13.HOG0007082	5	70	3559
P_to_P	concordant_all	map01130	Biosynthesis of antibiotics	8/70	178/3559	0.022171920322817628	0.296153507169064	0.2834004853292479	N13.HOG0002362/N13.HOG0002755/N13.HOG0003542/N13.HOG0006563/N13.HOG0007555/N13.HOG0007705/N13.HOG0008032/N13.HOG0008110	8	70	3559
P_to_P	concordant_all	map01210	2-Oxocarboxylic acid metabolism	2/70	14/3559	0.029794361215164673	0.3714363698157196	0.3554415022159996	N13.HOG0006563/N13.HOG0007705	2	70	3559
P_to_P	concordant_all	map00230	Purine metabolism	6/70	127/3559	0.037274268882582826	0.4158391673153547	0.3979322175266552	N13.HOG0000946/N13.HOG0002073/N13.HOG0002588/N13.HOG0004055/N13.HOG0004450/N13.HOG0009744	6	70	3559
P_to_P	concordant_all	map04212	Longevity regulating pathway - worm	4/70	65/3559	0.037803560665032244	0.4158391673153547	0.3979322175266552	N13.HOG0000339/N13.HOG0000342/N13.HOG0005679/N13.HOG0005834	4	70	3559
P_to_P	concordant_all	map00140	Steroid hormone biosynthesis	2/70	19/3559	0.052577662026167954	0.5462234888274116	0.5227019031841258	N13.HOG0002589/N13.HOG0003383	2	70	3559
P_to_P	concordant_all	map05416	Viral myocarditis	2/70	20/3559	0.0576934128617318	0.5489931116912159	0.5253522599915942	N13.HOG0001450/N13.HOG0003638	2	70	3559
P_to_P	concordant_all	map04146	Peroxisome	4/70	75/3559	0.05871584082258994	0.5489931116912159	0.5253522599915942	N13.HOG0000339/N13.HOG0000342/N13.HOG0007931/N13.HOG0010584	4	70	3559
P_to_P	concordant_all	map05205	Proteoglycans in cancer	5/70	110/3559	0.06367451852509494	0.5570518523781082	0.5330639735675676	N13.HOG0001450/N13.HOG0005679/N13.HOG0006118/N13.HOG0010501/N13.HOG0011835	5	70	3559
P_to_P	concordant_all	map04024	cAMP signaling pathway	5/70	112/3559	0.0677509763082962	0.5570518523781082	0.5330639735675676	N13.HOG0001331/N13.HOG0002073/N13.HOG0004846/N13.HOG0005462/N13.HOG0005679	5	70	3559
P_to_P	concordant_all	map05225	Hepatocellular carcinoma	4/70	79/3559	0.06851439895559619	0.5570518523781082	0.5330639735675676	N13.HOG0001450/N13.HOG0005679/N13.HOG0010501/N13.HOG0011835	4	70	3559
P_to_P	concordant_all	map04066	HIF-1 signaling pathway	3/70	51/3559	0.0776816030582304	0.5928373976767412	0.5673085145231973	N13.HOG0003542/N13.HOG0005679/N13.HOG0007840	3	70	3559
P_to_P	concordant_all	map00860	Porphyrin metabolism	2/70	24/3559	0.07973258350429195	0.5928373976767412	0.5673085145231973	N13.HOG0002589/N13.HOG0008168	2	70	3559
P_to_P	concordant_all	map04510	Focal adhesion	4/70	85/3559	0.08470133949966514	0.5928373976767412	0.5673085145231973	N13.HOG0001450/N13.HOG0001627/N13.HOG0005679/N13.HOG0007025	4	70	3559
P_to_P	concordant_all	map04745	Phototransduction - fly	2/70	25/3559	0.08559684351482359	0.5928373976767412	0.5673085145231973	N13.HOG0001450/N13.HOG0006766	2	70	3559
P_to_P	concordant_all	map05217	Basal cell carcinoma	2/70	26/3559	0.09158790805350218	0.5975279339378404	0.5717970659692253	N13.HOG0010501/N13.HOG0011835	2	70	3559
P_to_P	concordant_all	map04922	Glucagon signaling pathway	3/70	55/3559	0.09266475980854211	0.5975279339378404	0.5717970659692253	N13.HOG0003542/N13.HOG0005679/N13.HOG0007840	3	70	3559
P_to_P	concordant_all	map04978	Mineral absorption	2/70	29/3559	0.11025218570699467	0.659952409973233	0.6315334066729502	N13.HOG0006550/N13.HOG0010172	2	70	3559
P_to_P	concordant_all	map04210	Apoptosis	3/70	60/3559	0.11293303272269228	0.659952409973233	0.6315334066729502	N13.HOG0001450/N13.HOG0005679/N13.HOG0005834	3	70	3559
P_to_P	concordant_all	map05224	Breast cancer	3/70	60/3559	0.11293303272269228	0.659952409973233	0.6315334066729502	N13.HOG0005679/N13.HOG0010501/N13.HOG0011835	3	70	3559
P_to_P	concordant_all	map04611	Platelet activation	3/70	62/3559	0.12148068069706779	0.6883905239500508	0.658746912870862	N13.HOG0001450/N13.HOG0005679/N13.HOG0007025	3	70	3559
P_to_P	concordant_all	map05226	Gastric cancer	3/70	64/3559	0.1302613318493366	0.7164373251713514	0.6855859571017715	N13.HOG0005679/N13.HOG0010501/N13.HOG0011835	3	70	3559
P_to_P	concordant_all	map00270	Cysteine and methionine metabolism	2/70	34/3559	0.1432764797441196	0.7353533591994428	0.7036874250712372	N13.HOG0003299/N13.HOG0011003	2	70	3559
P_to_P	concordant_all	map05164	Influenza A	3/70	68/3559	0.14847110903335992	0.7353533591994428	0.7036874250712372	N13.HOG0001450/N13.HOG0005679/N13.HOG0009035	3	70	3559
P_to_P	concordant_all	map04371	Apelin signaling pathway	3/70	69/3559	0.15314939108769265	0.7353533591994428	0.7036874250712372	N13.HOG0002073/N13.HOG0005679/N13.HOG0006345	3	70	3559
P_to_P	concordant_all	map05212	Pancreatic cancer	2/70	37/3559	0.16398425721994467	0.7353533591994428	0.7036874250712372	N13.HOG0005637/N13.HOG0005679	2	70	3559
P_to_P	concordant_all	map04152	AMPK signaling pathway	3/70	72/3559	0.16746083885610288	0.7353533591994428	0.7036874250712372	N13.HOG0000556/N13.HOG0005679/N13.HOG0007840	3	70	3559
P_to_P	concordant_all	map04670	Leukocyte transendothelial migration	2/70	38/3559	0.17100400267809202	0.7353533591994428	0.7036874250712372	N13.HOG0001450/N13.HOG0007025	2	70	3559
P_to_P	concordant_all	map04919	Thyroid hormone signaling pathway	3/70	74/3559	0.17721650011790616	0.7353533591994428	0.7036874250712372	N13.HOG0001450/N13.HOG0005679/N13.HOG0007840	3	70	3559
P_to_P	concordant_all	map00310	Lysine degradation	2/70	39/3559	0.17807423672205483	0.7353533591994428	0.7036874250712372	N13.HOG0002362/N13.HOG0003542	2	70	3559
P_to_P	concordant_all	map05230	Central carbon metabolism in cancer	2/70	39/3559	0.17807423672205483	0.7353533591994428	0.7036874250712372	N13.HOG0003542/N13.HOG0005679	2	70	3559
P_to_P	concordant_all	map04550	Signaling pathways regulating pluripotency of stem cells	3/70	75/3559	0.18215402758854432	0.7353533591994428	0.7036874250712372	N13.HOG0005679/N13.HOG0010501/N13.HOG0011835	3	70	3559
P_to_P	concordant_all	map00520	Amino sugar and nucleotide sugar metabolism	2/70	40/3559	0.1851903511723435	0.7353533591994428	0.7036874250712372	N13.HOG0007056/N13.HOG0007555	2	70	3559
P_to_P	concordant_all	map00983	Drug metabolism - other enzymes	2/70	41/3559	0.19234789475420225	0.7353533591994428	0.7036874250712372	N13.HOG0002589/N13.HOG0004055	2	70	3559
P_to_P	concordant_all	map05142	Chagas disease	2/70	41/3559	0.19234789475420225	0.7353533591994428	0.7036874250712372	N13.HOG0005679/N13.HOG0011191	2	70	3559
P_to_P	concordant_all	map00061	Fatty acid biosynthesis	1/70	11/3559	0.19653331329794643	0.7353533591994428	0.7036874250712372	N13.HOG0000556	1	70	3559
P_to_P	concordant_all	map04390	Hippo signaling pathway	3/70	78/3559	0.197186758579471	0.7353533591994428	0.7036874250712372	N13.HOG0001450/N13.HOG0010501/N13.HOG0011835	3	70	3559
P_to_P	concordant_all	map01212	Fatty acid metabolism	2/70	42/3559	0.1995425688563477	0.7353533591994428	0.7036874250712372	N13.HOG0000556/N13.HOG0003383	2	70	3559
P_to_P	concordant_all	map00240	Pyrimidine metabolism	3/70	79/3559	0.20226593066988696	0.7353533591994428	0.7036874250712372	N13.HOG0002588/N13.HOG0004055/N13.HOG0004450	3	70	3559
P_to_P	concordant_all	map00010	Glycolysis / Gluconeogenesis	2/70	43/3559	0.20677022339207715	0.7353533591994428	0.7036874250712372	N13.HOG0003542/N13.HOG0008032	2	70	3559
P_to_P	concordant_all	map04714	Thermogenesis	5/70	161/3559	0.20841565795492228	0.7353533591994428	0.7036874250712372	N13.HOG0001450/N13.HOG0002073/N13.HOG0002755/N13.HOG0008110/N13.HOG0008168	5	70	3559
P_to_P	concordant_all	map04916	Melanogenesis	2/70	44/3559	0.21402685276044356	0.7390126193978792	0.7071891094716547	N13.HOG0010501/N13.HOG0011835	2	70	3559
P_to_P	concordant_all	map01524	Platinum drug resistance	2/70	45/3559	0.22130859190524724	0.7390126193978792	0.7071891094716547	N13.HOG0005679/N13.HOG0010172	2	70	3559
P_to_P	concordant_all	map04624	Toll and Imd signaling pathway	2/70	45/3559	0.22130859190524724	0.7390126193978792	0.7071891094716547	N13.HOG0001756/N13.HOG0011688	2	70	3559
P_to_P	concordant_all	map00760	Nicotinate and nicotinamide metabolism	1/70	14/3559	0.2431699280933376	0.7581847851614479	0.725535679580333	N13.HOG0002588	1	70	3559
P_to_P	concordant_all	map04610	Complement and coagulation cascades	1/70	14/3559	0.2431699280933376	0.7581847851614479	0.725535679580333	N13.HOG0001756	1	70	3559
P_to_P	concordant_all	map01230	Biosynthesis of amino acids	2/70	48/3559	0.24326784550634695	0.7581847851614479	0.725535679580333	N13.HOG0006563/N13.HOG0007705	2	70	3559
P_to_P	concordant_all	map04520	Adherens junction	2/70	48/3559	0.24326784550634695	0.7581847851614479	0.725535679580333	N13.HOG0001450/N13.HOG0006118	2	70	3559
P_to_P	concordant_all	map00053	Ascorbate and aldarate metabolism	1/70	15/3559	0.25811438649487917	0.7757734610711002	0.7423669483933973	N13.HOG0002589	1	70	3559
P_to_P	concordant_all	map00190	Oxidative phosphorylation	3/70	90/3559	0.25989895590850104	0.7757734610711002	0.7423669483933973	N13.HOG0002755/N13.HOG0008110/N13.HOG0008168	3	70	3559
P_to_P	concordant_all	map04150	mTOR signaling pathway	3/70	92/3559	0.27063841617949547	0.7757734610711002	0.7423669483933973	N13.HOG0005679/N13.HOG0010501/N13.HOG0011835	3	70	3559
P_to_P	concordant_all	map00830	Retinol metabolism	1/70	16/3559	0.27276788337562363	0.7757734610711002	0.7423669483933973	N13.HOG0002589	1	70	3559
P_to_P	concordant_all	map05165	Human papillomavirus infection	4/70	135/3559	0.27370022295316304	0.7757734610711002	0.7423669483933973	N13.HOG0001627/N13.HOG0005679/N13.HOG0010501/N13.HOG0011835	4	70	3559
P_to_P	concordant_all	map04810	Regulation of actin cytoskeleton	3/70	95/3559	0.2868439487225177	0.7757734610711002	0.7423669483933973	N13.HOG0001450/N13.HOG0006118/N13.HOG0007025	3	70	3559
P_to_P	concordant_all	map00650	Butanoate metabolism	1/70	17/3559	0.2871360030944231	0.7757734610711002	0.7423669483933973	N13.HOG0008364	1	70	3559
P_to_P	concordant_all	map01040	Biosynthesis of unsaturated fatty acids	1/70	17/3559	0.2871360030944231	0.7757734610711002	0.7423669483933973	N13.HOG0003383	1	70	3559
P_to_P	concordant_all	map04391	Hippo signaling pathway - fly	2/70	56/3559	0.30208915371630607	0.7757734610711002	0.7423669483933973	N13.HOG0001450/N13.HOG0010501	2	70	3559
P_to_P	concordant_all	map04214	Apoptosis - fly	2/70	58/3559	0.31673070270888815	0.7757734610711002	0.7423669483933973	N13.HOG0003585/N13.HOG0005834	2	70	3559
P_to_P	concordant_all	map04932	Non-alcoholic fatty liver disease	3/70	102/3559	0.3249321235350894	0.7757734610711002	0.7423669483933973	N13.HOG0002755/N13.HOG0005679/N13.HOG0008110	3	70	3559
P_to_P	concordant_all	map00980	Metabolism of xenobiotics by cytochrome P450	1/70	20/3559	0.3285823701499402	0.7757734610711002	0.7423669483933973	N13.HOG0002589	1	70	3559
P_to_P	concordant_all	map04614	Renin-angiotensin system	1/70	20/3559	0.3285823701499402	0.7757734610711002	0.7423669483933973	N13.HOG0011191	1	70	3559
P_to_P	concordant_all	map04973	Carbohydrate digestion and absorption	1/70	20/3559	0.3285823701499402	0.7757734610711002	0.7423669483933973	N13.HOG0005679	1	70	3559
P_to_P	concordant_all	map00350	Tyrosine metabolism	1/70	21/3559	0.34186274146655615	0.7757734610711002	0.7423669483933973	N13.HOG0005290	1	70	3559
P_to_P	concordant_all	map00982	Drug metabolism - cytochrome P450	1/70	21/3559	0.34186274146655615	0.7757734610711002	0.7423669483933973	N13.HOG0002589	1	70	3559
P_to_P	concordant_all	map05216	Thyroid cancer	1/70	21/3559	0.34186274146655615	0.7757734610711002	0.7423669483933973	N13.HOG0001553	1	70	3559
P_to_P	concordant_all	map05412	Arrhythmogenic right ventricular cardiomyopathy	1/70	21/3559	0.34186274146655615	0.7757734610711002	0.7423669483933973	N13.HOG0001450	1	70	3559
P_to_P	concordant_all	map05016	Huntington disease	4/70	152/3559	0.3502236027304724	0.7757734610711002	0.7423669483933973	N13.HOG0000182/N13.HOG0000189/N13.HOG0002755/N13.HOG0008110	4	70	3559
P_to_P	concordant_all	map00040	Pentose and glucuronate interconversions	1/70	22/3559	0.3548841117597561	0.7757734610711002	0.7423669483933973	N13.HOG0002589	1	70	3559
P_to_P	concordant_all	map00051	Fructose and mannose metabolism	1/70	22/3559	0.3548841117597561	0.7757734610711002	0.7423669483933973	N13.HOG0007840	1	70	3559
P_to_P	concordant_all	map00640	Propanoate metabolism	1/70	22/3559	0.3548841117597561	0.7757734610711002	0.7423669483933973	N13.HOG0006707	1	70	3559
P_to_P	concordant_all	map00062	Fatty acid elongation	1/70	23/3559	0.36765146041025554	0.7757734610711002	0.7423669483933973	N13.HOG0003383	1	70	3559
P_to_P	concordant_all	map02010	ABC transporters	1/70	23/3559	0.36765146041025554	0.7757734610711002	0.7423669483933973	N13.HOG0007931	1	70	3559
P_to_P	concordant_all	map03410	Base excision repair	1/70	23/3559	0.36765146041025554	0.7757734610711002	0.7423669483933973	N13.HOG0005834	1	70	3559
P_to_P	concordant_all	map05204	Chemical carcinogenesis - DNA adducts	1/70	23/3559	0.36765146041025554	0.7757734610711002	0.7423669483933973	N13.HOG0002589	1	70	3559
P_to_P	concordant_all	map05221	Acute myeloid leukemia	1/70	23/3559	0.36765146041025554	0.7757734610711002	0.7423669483933973	N13.HOG0005679	1	70	3559
P_to_P	concordant_all	map05218	Melanoma	1/70	24/3559	0.3801696724496453	0.7757734610711002	0.7423669483933973	N13.HOG0005679	1	70	3559
P_to_P	concordant_all	map05223	Non-small cell lung cancer	1/70	24/3559	0.3801696724496453	0.7757734610711002	0.7423669483933973	N13.HOG0005679	1	70	3559
P_to_P	concordant_all	map05418	Fluid shear stress and atherosclerosis	2/70	68/3559	0.3886458539109393	0.7757734610711002	0.7423669483933973	N13.HOG0001450/N13.HOG0005679	2	70	3559
P_to_P	concordant_all	map04320	Dorso-ventral axis formation	1/70	25/3559	0.3924435403219295	0.7757734610711002	0.7423669483933973	N13.HOG0003585	1	70	3559
P_to_P	concordant_all	map04630	JAK-STAT signaling pathway	1/70	25/3559	0.3924435403219295	0.7757734610711002	0.7423669483933973	N13.HOG0005679	1	70	3559
P_to_P	concordant_all	map04664	Fc epsilon RI signaling pathway	1/70	25/3559	0.3924435403219295	0.7757734610711002	0.7423669483933973	N13.HOG0005679	1	70	3559
P_to_P	concordant_all	map05213	Endometrial cancer	1/70	25/3559	0.3924435403219295	0.7757734610711002	0.7423669483933973	N13.HOG0005679	1	70	3559
P_to_P	concordant_all	map05214	Glioma	1/70	26/3559	0.4044777656126667	0.7757734610711002	0.7423669483933973	N13.HOG0005679	1	70	3559
P_to_P	concordant_all	map04662	B cell receptor signaling pathway	1/70	27/3559	0.4162769607462963	0.7757734610711002	0.7423669483933973	N13.HOG0005679	1	70	3559
P_to_P	concordant_all	map04310	Wnt signaling pathway	2/70	73/3559	0.42342564020783646	0.7757734610711002	0.7423669483933973	N13.HOG0010501/N13.HOG0011835	2	70	3559
P_to_P	concordant_all	map00250	Alanine, aspartate and glutamate metabolism	1/70	28/3559	0.42784565065223024	0.7757734610711002	0.7423669483933973	N13.HOG0011003	1	70	3559
P_to_P	concordant_all	map00380	Tryptophan metabolism	1/70	29/3559	0.4391882744002745	0.7757734610711002	0.7423669483933973	N13.HOG0002362	1	70	3559
P_to_P	concordant_all	map04370	VEGF signaling pathway	1/70	29/3559	0.4391882744002745	0.7757734610711002	0.7423669483933973	N13.HOG0005679	1	70	3559
P_to_P	concordant_all	map04917	Prolactin signaling pathway	1/70	29/3559	0.4391882744002745	0.7757734610711002	0.7423669483933973	N13.HOG0005679	1	70	3559
P_to_P	concordant_all	map04920	Adipocytokine signaling pathway	1/70	29/3559	0.4391882744002745	0.7757734610711002	0.7423669483933973	N13.HOG0005679	1	70	3559
P_to_P	concordant_all	map05200	Pathways in cancer	5/70	223/3559	0.4491518162002296	0.7757734610711002	0.7423669483933973	N13.HOG0001553/N13.HOG0005637/N13.HOG0005679/N13.HOG0010501/N13.HOG0011835	5	70	3559
P_to_P	concordant_all	map04512	ECM-receptor interaction	1/70	30/3559	0.4503091868059347	0.7757734610711002	0.7423669483933973	N13.HOG0001627	1	70	3559
P_to_P	concordant_all	map04961	Endocrine and other factor-regulated calcium reabsorption	1/70	30/3559	0.4503091868059347	0.7757734610711002	0.7423669483933973	N13.HOG0006550	1	70	3559
P_to_P	concordant_all	map05166	Human T-cell leukemia virus 1 infection	3/70	128/3559	0.4643483971995257	0.7757734610711002	0.7423669483933973	N13.HOG0005679/N13.HOG0010501/N13.HOG0011835	3	70	3559
P_to_P	concordant_all	map00260	Glycine, serine and threonine metabolism	1/70	32/3559	0.47190288500603506	0.7757734610711002	0.7423669483933973	N13.HOG0011003	1	70	3559
P_to_P	concordant_all	map04923	Regulation of lipolysis in adipocytes	1/70	33/3559	0.48238397319701243	0.7757734610711002	0.7423669483933973	N13.HOG0005679	1	70	3559
P_to_P	concordant_all	map04141	Protein processing in endoplasmic reticulum	3/70	132/3559	0.48487803948327446	0.7757734610711002	0.7423669483933973	N13.HOG0008110/N13.HOG0008446/N13.HOG0011734	3	70	3559
P_to_P	concordant_all	map00620	Pyruvate metabolism	1/70	34/3559	0.49265995784710015	0.7757734610711002	0.7423669483933973	N13.HOG0003542	1	70	3559
P_to_P	concordant_all	map04620	Toll-like receptor signaling pathway	1/70	34/3559	0.49265995784710015	0.7757734610711002	0.7423669483933973	N13.HOG0005679	1	70	3559
P_to_P	concordant_all	map04910	Insulin signaling pathway	2/70	84/3559	0.49621799260796906	0.7757734610711002	0.7423669483933973	N13.HOG0000556/N13.HOG0005679	2	70	3559
P_to_P	concordant_all	map03440	Homologous recombination	1/70	35/3559	0.5027347955636116	0.7757734610711002	0.7423669483933973	N13.HOG0005637	1	70	3559
P_to_P	concordant_all	map04012	ErbB signaling pathway	1/70	35/3559	0.5027347955636116	0.7757734610711002	0.7423669483933973	N13.HOG0005679	1	70	3559
P_to_P	concordant_all	map04530	Tight junction	2/70	86/3559	0.5088361583696077	0.7757734610711002	0.7423669483933973	N13.HOG0001450/N13.HOG0007025	2	70	3559
P_to_P	concordant_all	map00280	Valine, leucine and isoleucine degradation	1/70	36/3559	0.5126123677289203	0.7757734610711002	0.7423669483933973	N13.HOG0011003	1	70	3559
P_to_P	concordant_all	map01521	EGFR tyrosine kinase inhibitor resistance	1/70	36/3559	0.5126123677289203	0.7757734610711002	0.7423669483933973	N13.HOG0005679	1	70	3559
P_to_P	concordant_all	map03460	Fanconi anemia pathway	1/70	36/3559	0.5126123677289203	0.7757734610711002	0.7423669483933973	N13.HOG0005637	1	70	3559
P_to_P	concordant_all	map04660	T cell receptor signaling pathway	1/70	36/3559	0.5126123677289203	0.7757734610711002	0.7423669483933973	N13.HOG0005679	1	70	3559
P_to_P	concordant_all	map05110	Vibrio cholerae infection	1/70	36/3559	0.5126123677289203	0.7757734610711002	0.7423669483933973	N13.HOG0001450	1	70	3559
P_to_P	concordant_all	map05132	Salmonella infection	1/70	36/3559	0.5126123677289203	0.7757734610711002	0.7423669483933973	N13.HOG0001450	1	70	3559
P_to_P	concordant_all	map04015	Rap1 signaling pathway	2/70	87/3559	0.5150696575796317	0.7757734610711002	0.7423669483933973	N13.HOG0001450/N13.HOG0005679	2	70	3559
P_to_P	concordant_all	map04934	Cushing syndrome	2/70	88/3559	0.5212521350875694	0.7757734610711002	0.7423669483933973	N13.HOG0010501/N13.HOG0011835	2	70	3559
P_to_P	concordant_all	map00480	Glutathione metabolism	1/70	38/3559	0.5317908732403096	0.7757734610711002	0.7423669483933973	N13.HOG0004055	1	70	3559
P_to_P	concordant_all	map03050	Proteasome	1/70	38/3559	0.5317908732403096	0.7757734610711002	0.7423669483933973	N13.HOG0002572	1	70	3559
P_to_P	concordant_all	map04924	Renin secretion	1/70	38/3559	0.5317908732403096	0.7757734610711002	0.7423669483933973	N13.HOG0011191	1	70	3559
P_to_P	concordant_all	map05130	Pathogenic Escherichia coli infection	1/70	38/3559	0.5317908732403096	0.7757734610711002	0.7423669483933973	N13.HOG0001450	1	70	3559
P_to_P	concordant_all	map05220	Chronic myeloid leukemia	1/70	38/3559	0.5317908732403096	0.7757734610711002	0.7423669483933973	N13.HOG0005679	1	70	3559
P_to_P	concordant_all	map01522	Endocrine resistance	1/70	41/3559	0.5591720033244568	0.7757734610711002	0.7423669483933973	N13.HOG0005679	1	70	3559
P_to_P	concordant_all	map05162	Measles	1/70	41/3559	0.5591720033244568	0.7757734610711002	0.7423669483933973	N13.HOG0005679	1	70	3559
P_to_P	concordant_all	map04137	Mitophagy - animal	1/70	42/3559	0.5679434529456302	0.7757734610711002	0.7423669483933973	N13.HOG0011688	1	70	3559
P_to_P	concordant_all	map04380	Osteoclast differentiation	1/70	43/3559	0.5765428155540483	0.7757734610711002	0.7423669483933973	N13.HOG0005679	1	70	3559
P_to_P	concordant_all	map05131	Shigellosis	1/70	43/3559	0.5765428155540483	0.7757734610711002	0.7423669483933973	N13.HOG0001450	1	70	3559
P_to_P	concordant_all	map05211	Renal cell carcinoma	1/70	43/3559	0.5765428155540483	0.7757734610711002	0.7423669483933973	N13.HOG0005679	1	70	3559
P_to_P	concordant_all	map04668	TNF signaling pathway	1/70	44/3559	0.5849734193399458	0.7757734610711002	0.7423669483933973	N13.HOG0005679	1	70	3559
P_to_P	concordant_all	map04933	AGE-RAGE signaling pathway in diabetic complications	1/70	44/3559	0.5849734193399458	0.7757734610711002	0.7423669483933973	N13.HOG0005679	1	70	3559
P_to_P	concordant_all	map04976	Bile secretion	1/70	44/3559	0.5849734193399458	0.7757734610711002	0.7423669483933973	N13.HOG0006817	1	70	3559
P_to_P	concordant_all	map05145	Toxoplasmosis	1/70	44/3559	0.5849734193399458	0.7757734610711002	0.7423669483933973	N13.HOG0005679	1	70	3559
P_to_P	concordant_all	map05160	Hepatitis C	1/70	44/3559	0.5849734193399458	0.7757734610711002	0.7423669483933973	N13.HOG0005679	1	70	3559
P_to_P	concordant_all	map04120	Ubiquitin mediated proteolysis	2/70	100/3559	0.5913399901397911	0.7757734610711002	0.7423669483933973	N13.HOG0007479/N13.HOG0008362	2	70	3559
P_to_P	concordant_all	map04213	Longevity regulating pathway - multiple species	1/70	45/3559	0.5932385290543708	0.7757734610711002	0.7423669483933973	N13.HOG0005679	1	70	3559
P_to_P	concordant_all	map05210	Colorectal cancer	1/70	45/3559	0.5932385290543708	0.7757734610711002	0.7423669483933973	N13.HOG0005679	1	70	3559
P_to_P	concordant_all	map05215	Prostate cancer	1/70	45/3559	0.5932385290543708	0.7757734610711002	0.7423669483933973	N13.HOG0005679	1	70	3559
P_to_P	concordant_all	map04713	Circadian entrainment	1/70	47/3559	0.6092850152041002	0.7857675713321843	0.7519306902700329	N13.HOG0002073	1	70	3559
P_to_P	concordant_all	map04725	Cholinergic synapse	1/70	47/3559	0.6092850152041002	0.7857675713321843	0.7519306902700329	N13.HOG0005679	1	70	3559
P_to_P	concordant_all	map04666	Fc gamma R-mediated phagosome formation	1/70	49/3559	0.6247071679575045	0.7870642748655678	0.75317155489528	N13.HOG0005679	1	70	3559
P_to_P	concordant_all	map05222	Small cell lung cancer	1/70	50/3559	0.6321916403914003	0.7870642748655678	0.75317155489528	N13.HOG0005679	1	70	3559
P_to_P	concordant_all	map05100	Bacterial invasion of epithelial cells	1/70	51/3559	0.6395289402411015	0.7870642748655678	0.75317155489528	N13.HOG0001450	1	70	3559
P_to_P	concordant_all	map05012	Parkinson disease	2/70	110/3559	0.6438257624462659	0.7870642748655678	0.75317155489528	N13.HOG0002755/N13.HOG0008110	2	70	3559
P_to_P	concordant_all	map04914	Progesterone-mediated oocyte maturation	1/70	52/3559	0.6467219203389132	0.7870642748655678	0.75317155489528	N13.HOG0005679	1	70	3559
P_to_P	concordant_all	map04151	PI3K-Akt signaling pathway	2/70	112/3559	0.6536759758925037	0.7870642748655678	0.75317155489528	N13.HOG0001627/N13.HOG0005679	2	70	3559
P_to_P	concordant_all	map04211	Longevity regulating pathway	1/70	53/3559	0.653773379014783	0.7870642748655678	0.75317155489528	N13.HOG0005679	1	70	3559
P_to_P	concordant_all	map04217	Necroptosis	1/70	53/3559	0.653773379014783	0.7870642748655678	0.75317155489528	N13.HOG0005834	1	70	3559
