N0.HOG0000068	1.05547e-26	1.06634e-20	3.95139e-17	1.81064e-14	9.7935e-13	4.20009e-13	
N0.HOG0000069	3.31423e-86	2.1512e-63	8.37109e-50	1.46799e-38	2.14273e-29	8.36748e-23	
N0.HOG0000070	3.9725e-13	6.19104e-12	1.32271e-10	2.05104e-09	9.18415e-09	1.77929e-09	
N0.HOG0000085	4.89234e-13	1.45437e-10	2.44391e-09	3.08739e-08	4.29754e-07	1.84174e-06	
N0.HOG0000087	2.3945e-13	7.18486e-11	1.30639e-09	1.60033e-08	1.51192e-07	1.02963e-06	
N0.HOG0000088	2.28675e-17	2.05101e-12	6.51236e-10	8.6972e-08	6.01463e-06	0.000108235	
N0.HOG0000089	1.51253e-44	6.12352e-35	5.70723e-30	4.97642e-25	1.02222e-20	1.82112e-16	
N0.HOG0000090	6.31924e-89	1.23046e-62	7.66892e-48	6.71481e-36	1.56815e-26	3.4477e-20	
N0.HOG0000091	4.79921e-28	2.17654e-25	7.16225e-23	1.8159e-19	4.77944e-16	9.22932e-14	
N0.HOG0000092	0.000176535	0.000175512	0.000162239	0.000100767	1.29649e-05	1.15268e-08	
N0.HOG0000094	1.34138e-21	9.09601e-19	6.16378e-16	3.55624e-13	1.75515e-11	3.4063e-12	
N0.HOG0000095	0.00147369	0.00150211	0.00183197	0.00268218	0.00169918	2.34139e-05	
N0.HOG0000097	4.92377e-55	3.72976e-40	1.68027e-32	4.40704e-26	5.01375e-21	3.98793e-18	
N0.HOG0000098	5.6525e-161	9.9151e-102	8.16513e-74	2.6508e-54	6.89024e-39	1.16857e-25	
N0.HOG0000099	3.24542e-27	1.7179e-22	2.34119e-18	3.27347e-15	2.88328e-13	1.17066e-13	
N0.HOG0000100	2.07143e-44	5.33116e-32	1.32166e-25	2.20191e-20	6.22169e-17	3.187e-16	
N0.HOG0000103	2.41413e-120	8.07978e-81	7.46013e-62	1.71477e-47	7.74329e-35	1.88842e-23	
N0.HOG0000104	2.35098e-41	2.14441e-31	5.29878e-26	2.49602e-21	1.01181e-17	1.0803e-15	
N0.HOG0000106	2.43212e-50	1.6519e-37	4.36329e-29	4.28646e-22	2.24761e-17	6.91472e-16	
N0.HOG0000109	7.95946e-14	9.13846e-14	2.65769e-13	1.20958e-12	1.36275e-12	1.39913e-14	
N0.HOG0000112	9.26931e-09	9.41148e-09	1.13331e-08	2.31866e-08	6.79677e-08	3.0281e-08	
N0.HOG0000113	1.67032e-39	9.09723e-32	1.96794e-26	2.9621e-21	1.55261e-17	7.76059e-16	
N0.HOG0000114	7.43108e-154	1.46304e-101	1.75634e-75	1.89869e-56	9.61368e-41	4.39712e-27	
N0.HOG0000115	3.60433e-09	3.89654e-09	8.00395e-09	2.65801e-08	1.31226e-08	1.6025e-10	
N0.HOG0000116	4.42719e-15	1.94986e-11	4.13602e-09	1.77727e-07	1.33206e-06	1.28415e-07	
N0.HOG0000117	4.18453e-33	3.78905e-23	6.53257e-18	6.98303e-14	1.57352e-11	1.18399e-12	
N0.HOG0000121	1.20376e-32	1.42432e-27	3.29699e-24	8.03872e-21	4.54672e-18	1.38337e-16	
N0.HOG0000123	9.06673e-40	2.05474e-27	1.88401e-21	6.62672e-17	5.38507e-13	5.81433e-10	
N0.HOG0000124	2.65903e-12	3.56974e-12	4.32825e-11	2.94156e-09	5.06043e-09	5.98223e-12	
N0.HOG0000125	3.13681e-44	1.12218e-31	1.10148e-24	8.28441e-20	2.42365e-16	4.82512e-15	
N0.HOG0000126	0.0798274	0.0793239	0.073089	0.0480218	0.0108988	5.62191e-05	
N0.HOG0000127	8.7564e-14	2.56356e-11	3.49744e-10	1.38558e-09	5.26445e-10	6.34435e-12	
N0.HOG0000130	1.28071e-27	7.9619e-23	2.74888e-19	1.86574e-16	1.27151e-14	4.42911e-15	
N0.HOG0000131	2.52559e-13	7.25467e-11	7.85682e-10	1.24887e-09	7.99948e-11	3.73729e-13	
N0.HOG0000132	2.65702e-12	2.89666e-12	6.57472e-12	2.82272e-11	2.96351e-11	1.04418e-12	
N0.HOG0000133	3.25936e-06	3.42816e-06	5.6586e-06	1.4502e-05	8.90935e-06	4.03208e-08	
N0.HOG0000134	1.71228e-10	2.11742e-10	1.2173e-09	3.81634e-08	8.69579e-07	7.16548e-07	
N0.HOG0000135	2.72055e-05	2.83822e-05	4.5105e-05	0.000153706	0.000384599	5.04204e-05	
N0.HOG0000138	3.24467e-21	4.58001e-17	7.72847e-15	9.75091e-14	1.12587e-13	5.83747e-15	
N0.HOG0000139	0.00147361	0.00147831	0.00152904	0.00156859	0.00081217	1.2892e-05	
N0.HOG0000145	4.15044e-21	3.61085e-16	8.26858e-14	4.75348e-12	1.1317e-10	1.6134e-10	
N0.HOG0000146	2.72058e-05	2.84555e-05	4.62387e-05	0.000158166	0.00033675	2.35199e-05	
