annotation_set	foreground_top_k	topGO_algorithm	topGO_statistic	nodeSize	multiple_testing_correction	label	ontology	GO.ID	Term	Annotated	Significant	Expected	FoldEnrichment	p	algorithm	Members_n	MembersStr	definition
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	BP	GO:0010977	negative regulation of neuron projection development	59	12	3.96	3.0303030303030303	4.2e-4	weight01	12	N13.HOG0002533;N13.HOG0002713;N13.HOG0003201;N13.HOG0005432;N13.HOG0005581;N13.HOG0005722;N13.HOG0006141;N13.HOG0006456;N13.HOG0007050;N13.HOG0007178;N13.HOG0007368;N13.HOG0008096	Any process that decreases the rate, frequency or extent of neuron projection development. Neuron projection development is the process whose specific outcome is the progression of a neuron projection over time, from its formation to the mature structure. A neuron projection is any process extending from a neural cell, such as axons or dendrites (collectively called neurites).
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	BP	GO:0048806	genitalia development	36	9	2.42	3.71900826446281	4.5e-4	weight01	9	N13.HOG0002533;N13.HOG0002644;N13.HOG0002732;N13.HOG0003908;N13.HOG0004652;N13.HOG0004716;N13.HOG0004933;N13.HOG0005196;N13.HOG0007309	The process whose specific outcome is the progression of the genitalia over time, from its formation to the mature structure.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	BP	GO:0072583	clathrin-dependent endocytosis	36	9	2.42	3.71900826446281	4.5e-4	weight01	9	N13.HOG0003908;N13.HOG0005256;N13.HOG0006667;N13.HOG0007050;N13.HOG0007176;N13.HOG0007616;N13.HOG0007679;N13.HOG0007699;N13.HOG0008458	An endocytosis process that begins when material is taken up into clathrin-coated pits, which then pinch off to form clathrin-coated endocytic vesicles.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	BP	GO:0046843	dorsal appendage formation	23	7	1.54	4.545454545454545	5.5e-4	weight01	7	N13.HOG0002492;N13.HOG0004613;N13.HOG0005256;N13.HOG0005968;N13.HOG0006522;N13.HOG0006816;N13.HOG0008028	Establishment of the dorsal filaments, elaborate specializations of the chorion that protrude from the anterior end of the egg and facilitate embryonic respiration.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	BP	GO:0008587	imaginal disc-derived wing margin morphogenesis	23	7	1.54	4.545454545454545	5.5e-4	weight01	7	N13.HOG0002644;N13.HOG0004933;N13.HOG0005196;N13.HOG0006055;N13.HOG0006670;N13.HOG0006857;N13.HOG0008258	The process in which the anatomical structures of the imaginal disc-derived wing margin are generated and organized. The wing margin is a strip of cells in the third instar disc at the boundary between the presumptive dorsal and ventral surfaces of the wing blade.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	BP	GO:0007423	sensory organ development	390	62	26.18	2.3682200152788386	5.6e-4	weight01	62	N13.HOG0000931;N13.HOG0001944;N13.HOG0002101;N13.HOG0002158;N13.HOG0002513;N13.HOG0002535;N13.HOG0002731;N13.HOG0002732;N13.HOG0002789;N13.HOG0003201;N13.HOG0003867;N13.HOG0003884;N13.HOG0004009;N13.HOG0004252;N13.HOG0004256;N13.HOG0004613;N13.HOG0004652;N13.HOG0004716;N13.HOG0004933;N13.HOG0004947;N13.HOG0004978;N13.HOG0005004;N13.HOG0005196;N13.HOG0005432;N13.HOG0005452;N13.HOG0005457;N13.HOG0005569;N13.HOG0005711;N13.HOG0005722;N13.HOG0005723;N13.HOG0005732;N13.HOG0005941;N13.HOG0006055;N13.HOG0006141;N13.HOG0006201;N13.HOG0006522;N13.HOG0006585;N13.HOG0006603;N13.HOG0006635;N13.HOG0006670;N13.HOG0006672;N13.HOG0006776;N13.HOG0006803;N13.HOG0006816;N13.HOG0006830;N13.HOG0006939;N13.HOG0006948;N13.HOG0007104;N13.HOG0007176;N13.HOG0007178;N13.HOG0007309;N13.HOG0008028;N13.HOG0008096;N13.HOG0008258;N13.HOG0008308;N13.HOG0008388;N13.HOG0008518;N13.HOG0008557;N13.HOG0008565;N13.HOG0009185;N13.HOG0010506;N13.HOG0010602	The process whose specific outcome is the progression of sensory organs over time, from its formation to the mature structure.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	BP	GO:0048546	digestive tract morphogenesis	55	9	3.69	2.4390243902439024	6e-4	weight01	9	N13.HOG0001944;N13.HOG0002101;N13.HOG0004256;N13.HOG0005196;N13.HOG0005480;N13.HOG0006689;N13.HOG0007176;N13.HOG0008388;N13.HOG0009575	The process in which the anatomical structures of the digestive tract are generated and organized. The digestive tract is the anatomical structure through which food passes and is processed.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	BP	GO:0048814	regulation of dendrite morphogenesis	45	10	3.02	3.3112582781456954	6.1e-4	weight01	10	N13.HOG0005004;N13.HOG0005427;N13.HOG0005569;N13.HOG0006237;N13.HOG0006522;N13.HOG0007204;N13.HOG0007699;N13.HOG0008418;N13.HOG0010427;N13.HOG0010752	Any process that modulates the frequency, rate or extent of dendrite morphogenesis.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	BP	GO:0044703	multi-organism reproductive process	631	67	42.35	1.5820543093270365	6.1e-4	weight01	67	N13.HOG0000645;N13.HOG0000931;N13.HOG0001944;N13.HOG0002374;N13.HOG0002492;N13.HOG0002643;N13.HOG0002644;N13.HOG0002732;N13.HOG0003201;N13.HOG0003884;N13.HOG0003908;N13.HOG0004062;N13.HOG0004082;N13.HOG0004252;N13.HOG0004256;N13.HOG0004613;N13.HOG0004791;N13.HOG0004883;N13.HOG0004920;N13.HOG0004978;N13.HOG0005004;N13.HOG0005038;N13.HOG0005125;N13.HOG0005134;N13.HOG0005196;N13.HOG0005256;N13.HOG0005432;N13.HOG0005480;N13.HOG0005723;N13.HOG0005732;N13.HOG0005823;N13.HOG0005941;N13.HOG0005968;N13.HOG0006018;N13.HOG0006141;N13.HOG0006201;N13.HOG0006522;N13.HOG0006585;N13.HOG0006603;N13.HOG0006667;N13.HOG0006689;N13.HOG0006816;N13.HOG0006894;N13.HOG0007090;N13.HOG0007093;N13.HOG0007104;N13.HOG0007123;N13.HOG0007176;N13.HOG0007309;N13.HOG0007368;N13.HOG0007679;N13.HOG0007699;N13.HOG0007863;N13.HOG0008028;N13.HOG0008125;N13.HOG0008418;N13.HOG0008458;N13.HOG0008557;N13.HOG0008589;N13.HOG0008728;N13.HOG0009524;N13.HOG0009545;N13.HOG0009575;N13.HOG0010427;N13.HOG0010602;N13.HOG0010713;N13.HOG0011311	A biological process that directly contributes to the process of producing new individuals, involving another organism.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	BP	GO:0032147	activation of protein kinase activity	79	14	5.3	2.6415094339622645	6.3e-4	weight01	14	N13.HOG0002643;N13.HOG0002644;N13.HOG0005569;N13.HOG0006141;N13.HOG0006426;N13.HOG0006672;N13.HOG0007309;N13.HOG0007355;N13.HOG0007368;N13.HOG0007679;N13.HOG0008074;N13.HOG0008557;N13.HOG0008565;N13.HOG0010427	Any process that initiates the activity of an inactive protein kinase.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	BP	GO:0010628	positive regulation of gene expression	567	59	38.06	1.5501839201261165	6.7e-4	weight01	59	N13.HOG0000931;N13.HOG0001944;N13.HOG0002492;N13.HOG0002513;N13.HOG0002535;N13.HOG0002643;N13.HOG0002644;N13.HOG0002731;N13.HOG0002732;N13.HOG0002789;N13.HOG0003121;N13.HOG0003201;N13.HOG0003337;N13.HOG0003884;N13.HOG0004082;N13.HOG0004256;N13.HOG0004432;N13.HOG0004652;N13.HOG0004716;N13.HOG0004910;N13.HOG0004933;N13.HOG0004978;N13.HOG0005004;N13.HOG0005125;N13.HOG0005134;N13.HOG0005196;N13.HOG0005359;N13.HOG0005432;N13.HOG0005452;N13.HOG0005542;N13.HOG0005551;N13.HOG0005597;N13.HOG0005848;N13.HOG0005980;N13.HOG0006141;N13.HOG0006200;N13.HOG0006383;N13.HOG0006512;N13.HOG0006670;N13.HOG0006857;N13.HOG0006939;N13.HOG0006993;N13.HOG0007090;N13.HOG0007123;N13.HOG0007312;N13.HOG0007319;N13.HOG0007355;N13.HOG0007368;N13.HOG0007649;N13.HOG0007679;N13.HOG0007711;N13.HOG0008074;N13.HOG0008311;N13.HOG0008388;N13.HOG0008757;N13.HOG0009524;N13.HOG0009666;N13.HOG0010567;N13.HOG0011688	Any process that increases the frequency, rate or extent of gene expression. Gene expression is the process in which a gene's coding sequence is converted into a mature gene product (protein or RNA).
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	BP	GO:0043112	receptor metabolic process	38	9	2.55	3.5294117647058827	7e-4	weight01	9	N13.HOG0002643;N13.HOG0002644;N13.HOG0003908;N13.HOG0007050;N13.HOG0007368;N13.HOG0007699;N13.HOG0008458;N13.HOG0008757;N13.HOG0009575	The chemical reactions and pathways involving a receptor molecule, a macromolecule that undergoes combination with a hormone, neurotransmitter, drug or intracellular messenger to initiate a change in cell function.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	BP	GO:0050770	regulation of axonogenesis	70	11	4.7	2.3404255319148937	7e-4	weight01	11	N13.HOG0001764;N13.HOG0002513;N13.HOG0002533;N13.HOG0005432;N13.HOG0005551;N13.HOG0006141;N13.HOG0006635;N13.HOG0007368;N13.HOG0007863;N13.HOG0008096;N13.HOG0010427	Any process that modulates the frequency, rate or extent of axonogenesis, the generation of an axon, the long process of a neuron.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	BP	GO:0008360	regulation of cell shape	54	11	3.62	3.0386740331491713	7.2e-4	weight01	11	N13.HOG0002643;N13.HOG0002644;N13.HOG0004256;N13.HOG0004613;N13.HOG0005256;N13.HOG0005457;N13.HOG0005597;N13.HOG0006141;N13.HOG0007176;N13.HOG0007368;N13.HOG0008757	Any process that modulates the surface configuration of a cell.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	BP	GO:0051489	regulation of filopodium assembly	24	7	1.61	4.3478260869565215	7.3e-4	weight01	7	N13.HOG0003908;N13.HOG0006383;N13.HOG0006585;N13.HOG0007176;N13.HOG0008418;N13.HOG0008757;N13.HOG0009354	Any process that modulates the frequency, rate or extent of the assembly of a filopodium, a thin, stiff protrusion extended by the leading edge of a motile cell such as a crawling fibroblast or amoeba, or an axonal growth cone.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	BP	GO:0046854	phosphatidylinositol phosphate biosynthetic process	24	7	1.61	4.3478260869565215	7.3e-4	weight01	7	N13.HOG0001430;N13.HOG0004432;N13.HOG0005256;N13.HOG0005611;N13.HOG0007309;N13.HOG0007679;N13.HOG0009814	The chemical reactions and pathways resulting in the formation of phosphatidylinositol phosphate.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	BP	GO:0035282	segmentation	154	35	10.34	3.3849129593810448	7.3e-4	weight01	35	N13.HOG0001944;N13.HOG0002101;N13.HOG0002158;N13.HOG0002513;N13.HOG0002535;N13.HOG0002789;N13.HOG0003121;N13.HOG0003908;N13.HOG0004082;N13.HOG0004252;N13.HOG0004256;N13.HOG0004652;N13.HOG0004883;N13.HOG0005004;N13.HOG0005038;N13.HOG0005196;N13.HOG0005655;N13.HOG0005722;N13.HOG0005732;N13.HOG0005968;N13.HOG0006055;N13.HOG0006522;N13.HOG0006603;N13.HOG0006816;N13.HOG0006939;N13.HOG0007309;N13.HOG0007355;N13.HOG0007446;N13.HOG0008388;N13.HOG0008518;N13.HOG0009545;N13.HOG0009960;N13.HOG0010427;N13.HOG0010506;N13.HOG0010602	The regionalization process that divides an organism or part of an organism into a series of semi-repetitive parts, or segments, often arranged along a longitudinal axis.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	BP	GO:0048732	gland development	229	28	15.37	1.8217306441119063	7.9e-4	weight01	28	N13.HOG0001944;N13.HOG0002533;N13.HOG0002644;N13.HOG0002731;N13.HOG0004256;N13.HOG0004716;N13.HOG0004947;N13.HOG0005004;N13.HOG0005196;N13.HOG0005432;N13.HOG0005655;N13.HOG0005713;N13.HOG0005941;N13.HOG0006141;N13.HOG0006200;N13.HOG0006201;N13.HOG0006603;N13.HOG0006939;N13.HOG0007104;N13.HOG0007679;N13.HOG0007863;N13.HOG0008096;N13.HOG0009138;N13.HOG0009479;N13.HOG0009831;N13.HOG0010427;N13.HOG0010602;N13.HOG0010737	The process whose specific outcome is the progression of a gland over time, from its formation to the mature structure. A gland is an organ specialised for secretion.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	BP	GO:0045944	positive regulation of transcription by RNA polymerase II	292	34	19.6	1.7346938775510203	8.5e-4	weight01	34	N13.HOG0001944;N13.HOG0002513;N13.HOG0002535;N13.HOG0002731;N13.HOG0002732;N13.HOG0002789;N13.HOG0003121;N13.HOG0003337;N13.HOG0003884;N13.HOG0004082;N13.HOG0004256;N13.HOG0004432;N13.HOG0004716;N13.HOG0004910;N13.HOG0004933;N13.HOG0004978;N13.HOG0005004;N13.HOG0005196;N13.HOG0005432;N13.HOG0005452;N13.HOG0005542;N13.HOG0005848;N13.HOG0006383;N13.HOG0006670;N13.HOG0006857;N13.HOG0007090;N13.HOG0007312;N13.HOG0007446;N13.HOG0007649;N13.HOG0008311;N13.HOG0009524;N13.HOG0009666;N13.HOG0010567;N13.HOG0011688	Any process that activates or increases the frequency, rate or extent of transcription from an RNA polymerase II promoter.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	BP	GO:0090287	regulation of cellular response to growth factor stimulus	100	24	6.71	3.5767511177347244	8.6e-4	weight01	24	N13.HOG0001944;N13.HOG0002051;N13.HOG0002643;N13.HOG0002644;N13.HOG0002799;N13.HOG0003201;N13.HOG0004933;N13.HOG0005134;N13.HOG0005196;N13.HOG0005732;N13.HOG0006055;N13.HOG0006141;N13.HOG0006200;N13.HOG0007176;N13.HOG0007699;N13.HOG0007756;N13.HOG0007863;N13.HOG0008096;N13.HOG0008557;N13.HOG0009575;N13.HOG0010427;N13.HOG0010506;N13.HOG0010602;N13.HOG0010737	NA
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	BP	GO:0070374	positive regulation of ERK1 and ERK2 cascade	39	9	2.62	3.4351145038167936	8.6e-4	weight01	9	N13.HOG0001944;N13.HOG0002643;N13.HOG0002644;N13.HOG0006141;N13.HOG0006426;N13.HOG0007309;N13.HOG0007368;N13.HOG0008096;N13.HOG0008518	Any process that activates or increases the frequency, rate or extent of signal transduction mediated by the ERK1 and ERK2 cascade.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	BP	GO:0048167	regulation of synaptic plasticity	47	10	3.15	3.174603174603175	8.8e-4	weight01	10	N13.HOG0002374;N13.HOG0002713;N13.HOG0003121;N13.HOG0003908;N13.HOG0006141;N13.HOG0006635;N13.HOG0007368;N13.HOG0007679;N13.HOG0008418;N13.HOG0010154	A process that modulates synaptic plasticity, the ability of synapses to change as circumstances require. They may alter function, such as increasing or decreasing their sensitivity, or they may increase or decrease in actual numbers.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	BP	GO:0018105	peptidyl-serine phosphorylation	77	11	5.17	2.127659574468085	9.1e-4	weight01	11	N13.HOG0002713;N13.HOG0004252;N13.HOG0004848;N13.HOG0005597;N13.HOG0007050;N13.HOG0007312;N13.HOG0008074;N13.HOG0008125;N13.HOG0008565;N13.HOG0010276;N13.HOG0010427	The phosphorylation of peptidyl-serine to form peptidyl-O-phospho-L-serine.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	BP	GO:0048190	wing disc dorsal/ventral pattern formation	25	7	1.68	4.166666666666667	9.5e-4	weight01	7	N13.HOG0002513;N13.HOG0004009;N13.HOG0005452;N13.HOG0006055;N13.HOG0006200;N13.HOG0006816;N13.HOG0006857	The establishment, maintenance and elaboration of the dorsal/ventral axis of the wing disc, a precursor to the adult wing.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	BP	GO:0090630	activation of GTPase activity	25	7	1.68	4.166666666666667	9.5e-4	weight01	7	N13.HOG0004256;N13.HOG0005256;N13.HOG0006383;N13.HOG0007368;N13.HOG0008253;N13.HOG0008728;N13.HOG0009888	Any process that initiates the activity of an inactive GTPase through the replacement of GDP by GTP.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	BP	GO:0050773	regulation of dendrite development	66	15	4.43	3.3860045146726865	9.6e-4	weight01	15	N13.HOG0002713;N13.HOG0005004;N13.HOG0005427;N13.HOG0005569;N13.HOG0006237;N13.HOG0006522;N13.HOG0006776;N13.HOG0007178;N13.HOG0007204;N13.HOG0007679;N13.HOG0007699;N13.HOG0008096;N13.HOG0008418;N13.HOG0010427;N13.HOG0010752	Any process that modulates the frequency, rate or extent of dendrite development.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	BP	GO:0060972	left/right pattern formation	75	14	5.03	2.783300198807157	0.00103	weight01	14	N13.HOG0001944;N13.HOG0002101;N13.HOG0005196;N13.HOG0005480;N13.HOG0005941;N13.HOG0006201;N13.HOG0006603;N13.HOG0006803;N13.HOG0007090;N13.HOG0008096;N13.HOG0008388;N13.HOG0008919;N13.HOG0009802;N13.HOG0010602	The pattern specification process that results in the subdivision of the left/right axis in space to define an area or volume in which specific patterns of cell differentiation will take place or in which cells interpret a specific environment.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	BP	GO:0035270	endocrine system development	40	9	2.68	3.3582089552238803	0.00104	weight01	9	N13.HOG0002731;N13.HOG0004716;N13.HOG0005941;N13.HOG0006201;N13.HOG0006603;N13.HOG0007090;N13.HOG0009524;N13.HOG0010567;N13.HOG0010602	Progression of the endocrine system over time, from its formation to a mature structure. The endocrine system is a system of hormones and ductless glands, where the glands release hormones directly into the blood, lymph or other intercellular fluid, and the hormones circulate within the body to affect distant organs. The major glands that make up the human endocrine system are the hypothalamus, pituitary, thyroid, parathryoids, adrenals, pineal body, and the reproductive glands which include the ovaries and testes.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	BP	GO:0043534	blood vessel endothelial cell migration	32	10	2.15	4.651162790697675	0.00105	weight01	10	N13.HOG0000931;N13.HOG0002643;N13.HOG0002644;N13.HOG0002713;N13.HOG0004432;N13.HOG0005722;N13.HOG0006141;N13.HOG0007368;N13.HOG0009321;N13.HOG0009996	The orderly movement of an endothelial cell into the extracellular matrix in order to form new blood vessels during angiogenesis.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	BP	GO:0090263	positive regulation of canonical Wnt signaling pathway	48	10	3.22	3.105590062111801	0.00105	weight01	10	N13.HOG0004652;N13.HOG0005581;N13.HOG0006055;N13.HOG0006200;N13.HOG0006803;N13.HOG0007312;N13.HOG0007788;N13.HOG0009575;N13.HOG0009960;N13.HOG0010567	Any process that increases the rate, frequency, or extent of the Wnt signaling pathway through beta-catenin, the series of molecular signals initiated by binding of a Wnt protein to a frizzled family receptor on the surface of the target cell, followed by propagation of the signal via beta-catenin, and ending with a change in transcription of target genes.
