gene_id	gene_name	Pd103	Pd105	Pd106	Pd11	Pd110	Pd112	Pd115	Pd119	Pd12	Pd120	Pd122	Pd123	Pd128	Pd13	Pd130	Pd134	Pd137	Pd14	Pd142	Pd143	Pd149	Pd15	Pd150	Pd152	Pd16	Pd17	Pd19	Pd2	Pd20	Pd21	Pd22	Pd23	Pd24	Pd25	Pd26	Pd27	Pd28	Pd29	Pd3	Pd30	Pd31	Pd32	Pd33	Pd34	Pd35	Pd36	Pd37	Pd38	Pd40	Pd43	Pd45	Pd46	Pd49	Pd5	Pd51	Pd52	Pd55	Pd56	Pd57	Pd58	Pd6	Pd63	Pd66	Pd69	Pd7	Pd72	Pd75	Pd77	Pd8	Pd80	Pd84	Pd86	Pd87	Pd9	Pd93	Pd95	Pd98
LOC107063650	LOC107063650	19.973831	21.493653	19.985929	11.116114	17.110628	15.995516	17.606945	18.953567	31.135846	22.302456	12.628549	5.136473	7.667258	29.390843	7.88436	15.856436	6.684677	24.678242	21.123233	27.605944	17.745319	23.732415	28.627272	13.490096	21.509199	19.533268	17.135251	29.49057	20.450891	11.588716	18.093848	8.679159	14.071865	27.121962	22.324234	14.836872	27.143479	18.144311	19.586631	22.177538	15.891861	13.696695	14.835062	14.833467	9.463336	11.242763	23.222103	21.337478	21.018599	22.221019	14.663463	17.838339	22.137596	15.784623	13.207936	13.762719	16.089519	7.25461	7.003241	7.775529	16.217905	5.838359	6.514004	27.554693	13.414976	18.483102	37.114991	50.699406	12.699868	25.922656	36.69821	17.963882	9.830839	19.252236	6.389383	5.880857	9.270011
LOC107063651	LOC107063651	59.619104	86.161942	89.156747	74.636863	61.274388	67.551893	76.884398	66.362091	114.078143	65.023946	79.977129	58.437695	40.115343	58.280723	41.673435	71.619824	33.20839	85.983779	53.32457	97.455679	109.950255	50.000532	66.109135	28.125304	97.910986	97.808416	63.231049	29.62115	66.565405	32.751132	70.327323	66.582265	48.910882	64.525774	106.787501	23.258033	25.3008	35.468799	66.498857	22.543917	77.409934	50.463223	42.656488	29.899611	49.933275	39.75468	52.427011	64.91258	61.335416	94.180552	44.868156	46.737576	45.246063	63.708639	43.143118	43.806223	30.853689	25.826741	22.52714	32.797859	54.805752	28.651232	31.935332	103.138683	45.846082	92.162914	31.164793	13.490326	46.064859	42.386118	13.299696	43.403592	98.384075	76.871631	47.159731	44.375126	67.298489
LOC107063652	LOC107063652	3.896917	7.140879	11.283192	4.631	1.981409	5.073327	4.429065	2.691933	10.295767	1.978014	1.076353	12.535609	1.71058	4.283634	2.797822	3.190412	2.516092	4.152005	5.061246	11.980001	3.006537	1.175493	4.431151	0.725314	3.075977	3.322264	2.14901	0.410573	1.535861	0.210202	0.331789	1.736838	1.277969	4.775878	14.28746	0.446508	0	0.867965	1.038159	0.400524	1.397952	1.185638	0.845061	0.376329	1.593158	1.229851	2.646084	8.831697	2.057466	3.009158	1.353016	2.277608	3.747311	0.732931	2.060743	1.409772	1.193648	0.752086	0.89661	2.689201	1.409521	2.750889	3.637877	13.509809	0.733398	7.240328	0.330951	0.056993	0.8636	1.730755	0.104429	2.277173	1.08462	3.594545	1.868003	0.405287	3.068127
LOC107063653	LOC107063653	21.523365	29.159037	29.438276	29.126453	15.984453	21.591129	23.475606	23.054501	43.954766	22.625116	22.032349	22.397242	30.034199	27.180094	41.576052	26.902427	21.67798	28.77116	23.251301	38.787254	32.465977	25.66048	23.779281	12.548763	29.591674	33.433763	25.468718	17.144653	37.525996	23.745737	27.150755	25.718657	20.033913	25.700084	38.085083	12.085088	8.875072	14.28227	26.833466	12.292342	29.436023	14.065387	22.968288	19.38509	18.115675	17.857744	17.118213	22.827034	24.592487	32.065679	19.07984	20.594987	22.730002	28.031483	19.684708	17.833942	15.963673	18.415768	16.904346	21.660695	28.34022	29.0802	15.458558	44.445346	26.752195	33.836231	24.049571	13.351166	29.534613	22.979566	6.521096	13.752528	23.499247	36.413435	14.34701	16.285908	19.610682
LOC107063654	LOC107063654	3.770944	7.294014	8.359094	3.763651	3.060574	5.160739	4.423109	5.815275	7.307236	6.028003	3.919902	1.702508	1.685636	3.624149	1.703759	5.60201	1.733162	6.466922	3.644898	10.656524	6.467275	6.503751	5.664811	3.699701	4.185238	4.091689	2.755875	3.790157	4.76297	2.344564	3.854073	4.124028	2.912858	4.330863	5.831522	3.828555	4.424216	4.00178	4.169078	3.253953	3.999219	3.594027	2.780874	2.49526	2.614098	2.044775	3.774384	5.117429	4.796056	5.821856	2.697794	3.900843	3.68295	4.590433	2.353293	3.663257	2.226248	1.903357	1.067297	2.422279	3.890121	1.587743	2.074196	6.035169	3.12323	6.895463	8.090328	4.371737	4.666687	4.460652	2.09107	3.316657	4.09144	9.302808	2.042418	2.776858	3.642672
LOC107063655	LOC107063655	29.47788	41.045522	43.685707	26.308789	57.055805	32.187147	40.819141	43.763118	48.215672	38.387137	36.606802	19.81539	21.950614	26.294187	18.163311	37.435688	15.037928	38.217116	32.432413	54.029975	41.984706	41.856698	20.551742	34.941092	33.74373	29.894706	37.745203	22.986441	48.409021	32.970748	27.876518	36.205945	34.050923	33.532714	41.791721	23.698045	24.46024	42.421434	34.899233	28.590759	40.595835	31.121442	22.498088	19.504035	26.53732	26.496871	26.408936	35.455521	42.651199	47.567244	24.54159	21.248507	17.654458	43.776005	19.032481	23.600844	17.922341	19.511323	13.845166	25.472852	28.792774	21.819974	15.070697	38.121228	24.925589	36.502982	34.635146	23.050568	30.399944	30.1711	14.448516	18.732173	39.774233	46.896018	31.774143	35.543155	38.475015
LOC107063656	LOC107063656	24.579004	41.628403	34.004622	29.84653	37.352113	33.347229	41.596107	35.26649	36.630202	29.295451	31.886655	11.718434	14.511837	25.048209	14.401091	26.88596	12.023012	47.921955	13.218626	27.663843	30.1728	32.343385	53.167788	22.6226	17.989641	21.443657	16.17267	25.635889	29.32731	16.282607	19.416288	33.098812	16.377868	17.651047	27.205965	18.811272	25.176536	32.298131	40.97989	41.589598	43.114053	33.146719	22.264819	19.201429	15.716659	17.208587	17.923929	18.902453	19.977698	31.588599	17.622963	18.776143	21.723122	29.061407	13.664924	22.276052	12.847037	13.823777	14.487192	15.382614	18.415816	11.303328	16.528195	27.25085	23.809647	30.263437	53.846959	19.252812	28.473794	36.741781	15.769549	27.015286	32.876153	35.942075	19.385957	22.244625	24.834386
LOC107063657	LOC107063657	30.309407	48.664566	50.240728	29.0816	33.625136	43.016668	49.009339	41.034636	60.198702	41.464233	30.709361	22.109159	12.541972	39.954043	14.609721	31.010414	11.294567	73.497628	33.080978	57.375704	70.686998	50.309612	116.9532	16.65854	61.867596	67.560315	42.47893	14.773509	47.426655	19.935057	40.150441	29.525427	34.083613	31.525218	57.141041	9.208421	7.246874	16.017577	35.101283	23.888931	61.278683	24.283045	32.145098	23.383324	18.208689	22.342173	29.774461	35.638487	43.128329	58.354835	21.820711	28.975502	40.07891	25.810037	19.589496	20.894325	15.426137	9.391133	6.316941	16.125883	39.288727	11.863279	9.975	58.904664	39.617587	47.062718	31.684591	14.208615	37.319758	33.462275	7.767209	35.067134	33.922187	36.769814	22.995004	12.056086	24.244742
LOC107063658	LOC107063658	50.492589	61.189107	74.876168	61.637195	33.815406	41.264469	42.265763	45.067419	67.627313	47.960867	45.078882	39.907623	30.14372	41.133942	32.046241	55.650287	28.306098	46.152287	43.544	62.412492	50.705889	36.387895	79.20337	18.514771	44.988586	44.83252	37.699649	25.809314	41.070864	25.334001	34.164694	43.090303	34.487845	54.389357	54.990908	17.796486	19.27955	24.288828	28.926619	27.054806	49.261604	22.462307	33.393176	26.58237	46.927133	35.914157	36.240826	37.290939	42.452874	58.083439	33.408662	37.811997	37.772518	27.856173	38.21506	32.067934	27.003613	23.264835	20.7515	29.507332	40.172584	28.237877	31.230393	65.75257	38.308214	70.950978	35.676891	21.179387	32.029132	34.16973	13.260919	36.91825	35.729915	51.727013	37.2525	34.95961	51.123099
LOC107063659	LOC107063659	326.038609	346.482312	403.074366	335.802633	130.463944	177.794896	182.989893	192.206948	406.168286	239.189068	214.041618	203.724775	152.764397	217.50515	170.360072	374.767678	198.514489	239.697291	205.509272	372.198779	280.514312	163.05025	340.547987	78.208967	218.177729	271.249091	194.931813	100.469677	166.888347	122.405401	156.925698	265.134255	176.517894	259.307321	274.655272	55.240764	56.786406	55.988527	179.535464	45.812657	249.924459	109.182393	167.884654	102.52165	208.905517	166.732952	184.302869	184.885411	249.969987	321.149358	154.552098	215.366568	234.091045	130.344843	165.806636	147.165028	141.059263	112.851609	107.485203	145.781115	222.480199	127.797899	183.581054	337.403926	199.222132	369.110157	79.4478	31.357141	169.630654	183.169553	43.920455	200.094655	146.721575	354.133979	222.211469	168.632505	282.320473
LOC107063660	LOC107063660	0.225489	0.829746	0.325675	0.412487	0	0	0	0	0.683714	0	0	0	0.101922	0.328603	0	0.281478	0.201976	0	0.236263	0.707353	0.065295	0.17393	0	0	0	0	0.063113	0	0.234675	0.072101	0	0.148785	0	0.248515	0.357458	0	0	0	0.052817	0.091307	0.066384	0	0.110688	0	0	0	0.298432	0.254019	0	0.068012	0	0	0.054811	0	0	0.055456	0	0.282887	0.08265	0.176348	0.143389	0	0.078309	0.506797	0	0.133471	0	0.116516	0.13945	0	0.047636	0	0	0.126854	0.154745	0.079408	0.084037
LOC107063661	LOC107063661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107063662	LOC107063662	0.864641	1.429101	1.44126	14.560721	1.24144	2.075201	1.918104	0.240086	2.270903	1.974947	1.00726	16.827457	0.526205	2.698238	1.433579	0.597124	0.798345	7.238876	2.626151	1.229485	2.581811	4.439763	20.26233	0.261597	2.970163	4.737092	5.028289	4.94656	1.823956	0.61378	1.125777	0.400707	0.959692	1.287362	2.251757	4.400545	0.47005	1.176478	2.458498	0.494678	2.930055	0.588824	8.426463	0.783554	1.007593	0.343873	2.378043	2.987294	2.053148	3.399554	12.281279	18.562797	34.899564	1.435948	6.60599	2.962331	3.68766	0.17435	0.46175	0.713877	1.319008	1.055518	0.795355	2.99384	0.938443	1.769214	1.64144	1.257009	0.927076	2.221501	0.777306	9.999839	0.877761	0.427845	1.150495	0.464059	1.203269
LOC107063663	LOC107063663	87.012349	80.422229	54.62706	87.880775	24.547647	35.193742	48.490421	29.999696	33.848365	41.601411	33.565721	92.377015	69.420458	25.299858	112.789155	41.347909	81.724631	23.186676	31.85391	47.345811	93.401934	13.176118	55.508898	11.837528	36.648601	82.025693	41.561963	13.808057	21.302817	14.132853	16.905655	56.17896	43.264478	32.712975	74.357359	7.563837	5.834654	6.447322	19.142548	6.079436	38.317168	24.142383	22.243033	9.619307	82.246151	34.076798	21.408167	28.418421	37.078883	41.093847	21.403414	26.494391	35.834258	20.864387	31.199068	11.791117	20.999633	40.554884	22.277716	47.611065	61.049304	64.018406	40.467067	120.236499	46.382767	63.296094	5.558026	3.410148	46.988345	17.03091	3.704315	22.56997	19.501734	22.08006	61.586896	29.673216	85.788493
LOC107063664	LOC107063664	33.937774	33.092692	40.700082	35.914683	21.78863	18.518417	23.530769	23.379048	46.974632	24.778756	19.090169	9.092309	13.144621	42.606906	10.630811	28.695963	10.079407	31.202702	38.943833	46.403113	33.391386	29.153741	20.627874	20.69796	29.688516	35.034437	28.597843	22.038397	33.920225	24.549403	30.225763	25.244138	24.498441	43.054635	39.395469	19.712462	20.839465	24.416998	24.862138	24.155117	34.672609	17.371071	21.734586	24.814707	19.895569	24.811469	32.717097	34.288154	20.920254	24.31886	13.874309	15.300409	14.413931	26.388979	17.489398	14.491962	16.203135	6.761605	7.548639	14.754977	24.399551	13.037669	12.539588	43.845953	24.341564	30.006518	34.5619	25.349046	24.159171	23.616292	17.733933	19.268285	21.785061	35.955406	17.451858	15.890972	21.987952
LOC107063665	LOC107063665	0.38932	0.156254	0.258763	0.142068	0.120814	0.394541	0.543607	0.155677	0.144105	0.268878	0.160497	0.938059	1.130933	0.058545	1.876954	0.064607	0.622242	0.198649	0.072008	0.297428	1.149317	0.034417	0.228015	0.102022	0.324122	0.642156	0.272042	0.051743	0.538119	0.076434	0.078955	0.271251	0.511143	0.009263	0.793909	0.057414	0.052191	0.042048	0.023908	0.111694	0.516775	0.12361	0.232933	0.086006	0.653967	0.382149	0.071672	0.103765	0.456836	0.618871	0.041157	0.221708	0.13194	0.108917	0.198102	0.066466	0.181569	0.210773	0.085534	0.752425	0.671276	1.276857	0.491771	0.931784	0.689595	0.276331	0.055771	0.006007	0.598835	0.096117	0.021819	0.178354	0.269556	0.104632	0.474289	0.096319	0.435203
LOC107063666	LOC107063666	62.183819	34.556904	42.690981	35.316401	51.396345	134.346567	181.110323	87.321295	63.98385	99.964776	215.120159	88.480286	102.346985	61.001406	126.566327	38.106565	67.303083	111.91038	42.960731	42.607453	81.51618	63.100283	178.135925	41.407677	96.259612	106.516271	92.683446	22.320672	39.965202	40.107791	165.751299	247.322497	300.239258	37.807955	158.129832	50.01201	53.420147	85.525983	53.954583	43.96022	86.304931	110.485646	90.502387	101.790592	83.579305	46.164166	64.656004	69.710886	95.01377	76.959451	41.771956	71.435766	52.809257	58.246667	104.373624	40.557467	102.647349	67.433894	28.128327	90.137949	62.771732	73.617755	30.168645	135.008945	58.06716	183.463569	13.63388	2.071883	35.057075	34.404947	12.709507	92.91726	76.579686	37.38934	98.804754	44.187907	75.360897
LOC107063667	LOC107063667	0.519772	0	0	0	0	0	0.484487	0	0	0	0.495292	0	0	0	0.748005	0	0	0.486708	0	0	0	0	1.052676	0.358892	0	0.440871	0	0	0	0	0.461724	0	0	0	0	0	0	0	0	0	0.485196	0.518196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.640109	0	0	0.568923	0	0.929021	0	0	0	0	0	0	0	0	0	0.530013	0	0
LOC107063668	LOC107063668	0.49105	0.416799	0.709015	0.642364	0.072126	0.292035	0.602029	0.462153	0.745409	0.33758	0.737506	0.495912	1.442543	0.502295	2.815734	0.076587	0.549022	0.363115	1.029003	0.694249	0.284303	0.063302	0.354109	0.178989	0.1333	0.336056	0.206699	0.182897	0.127942	0.942676	0.707604	1.215365	0.9526	0.203412	0.935592	0.102333	0	0	0.115138	0.198753	0.362077	0.562685	0.301729	0.314535	1.154095	1.151188	0.390522	0.970692	0.279542	0.148441	0.119312	0.186749	0.119522	0.244972	0.198065	0.604884	0.133144	0.720121	0.451326	1.25017	0.703206	1.232568	0.683406	0.71083	0.58535	0.801741	0	0	0.227929	0	0	0	0.292613	0.069179	0.084192	0.432535	0.549031
LOC107063669	LOC107063669	0.305063	0	0	0	0.268397	0	0	0	0	0	0	0	0	0	0.446407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.294662	0	0	0	0	0	0	0	0	0.218947	0	0	0.300284	0	0	0	0	0	0	0	0	0	0	0	0	0	0.232679	0	0	0	0	0	0.510958	0	0	0	0	0	0	0	0	0	0	0.529093	0.267739	0	0	0
LOC107063670	LOC107063670	80.104608	78.837173	81.960339	62.479467	87.323028	100.959787	112.845656	56.508882	72.573282	58.393092	82.135037	102.256265	50.708951	43.835093	56.691825	124.035951	46.850922	78.351631	51.171827	76.18235	115.98402	82.655944	102.103867	17.976826	50.758806	49.265856	32.371617	6.297934	46.48996	29.373616	48.014785	70.808998	54.20373	35.754333	85.630184	11.317473	7.457154	21.614639	31.716165	17.36925	66.415798	38.009328	51.950587	24.892927	52.254017	30.971509	26.608748	56.958213	46.937046	73.581629	30.351945	35.700983	23.429925	41.376165	32.086166	26.590741	13.938365	21.933819	12.11265	37.228934	43.924912	35.473402	22.503797	74.369684	41.209812	86.417712	14.674165	2.457939	47.972395	30.945817	4.009229	50.021481	71.886687	54.608206	88.044372	54.948774	92.279659
LOC107063671	LOC107063671	64.274944	127.443599	113.420954	98.477979	120.417957	62.946752	82.638059	79.516038	114.557908	75.034674	66.959166	40.920813	49.030014	119.173852	50.083128	105.710799	38.984305	97.25517	58.538292	116.031723	90.177829	90.860284	110.531856	93.143056	78.616847	110.532714	74.270702	132.34787	102.128026	59.703462	89.007954	127.25652	58.277385	90.536578	144.996059	125.033884	129.953512	117.646862	107.445031	125.626607	74.459187	88.887797	65.722764	62.668438	54.449566	52.086825	64.801876	67.941833	70.734103	71.70117	54.377547	49.256827	60.814541	97.477963	51.5316	51.666768	47.781275	36.074846	31.380623	40.512191	52.034365	33.657129	35.737668	106.759252	53.395991	97.149148	160.005127	94.170963	63.673598	79.556511	66.194865	61.604215	82.317871	127.757717	52.032971	59.146419	56.80314
LOC107063672	LOC107063672	55.833027	59.838424	73.236445	34.603724	20.644423	68.997334	83.563703	39.808721	73.045327	55.605473	63.072899	61.819597	46.852262	37.856782	59.149937	49.737315	47.391244	25.432942	40.544848	60.101009	87.766146	16.397048	32.464551	11.847387	32.18318	32.75164	37.789766	5.076177	31.769953	16.94611	21.948097	40.621601	49.551517	28.145908	62.140923	3.234462	2.540052	3.756939	14.827082	4.00513	73.527148	26.022289	29.893768	13.641451	56.438233	37.642057	26.266294	46.57939	36.666718	69.64177	23.715628	32.998508	29.97458	25.814671	32.338016	19.984129	20.552941	31.632935	19.166915	39.867703	64.308189	39.858462	26.961454	71.865752	50.51477	75.690793	3.882283	1.486034	43.424433	20.268408	4.53955	30.985735	45.842538	42.294853	48.009013	19.034896	63.41199
LOC107063673	LOC107063673	125.153106	98.013942	94.340689	73.549789	70.101488	66.682427	68.93695	47.562814	98.46529	53.783107	72.578011	33.566647	36.505437	73.735002	36.382405	120.505871	49.916296	70.558473	67.465588	95.934554	78.302863	34.296503	59.127041	15.082895	61.345901	67.429984	60.071092	9.80106	52.955573	26.966357	44.575644	63.461117	49.376584	55.754954	144.307004	7.293357	4.954372	10.358234	30.486383	10.411146	65.60261	44.841361	49.075317	21.393871	55.485189	39.726675	66.816459	90.2288	52.091775	69.068218	33.186437	35.127638	50.749476	38.761822	46.206718	26.580954	31.036339	27.169666	21.373729	40.304183	48.845814	38.400092	56.423478	132.118632	45.272781	101.432103	8.987377	2.384658	49.284179	31.648428	5.113746	51.616602	83.680397	88.82285	51.626535	40.633037	100.852039
LOC107063674	LOC107063674	15.880618	16.763384	15.585194	11.503057	11.008952	16.230766	25.940614	23.40366	19.220664	21.733449	20.454179	13.158643	8.544066	12.024321	8.333178	21.741861	7.617164	27.606633	12.523977	22.043961	22.238699	21.874386	27.870045	8.219651	19.79563	23.246216	16.208909	13.993536	20.027059	12.605895	18.877165	19.367133	13.381602	12.007609	19.235875	8.880754	12.426098	11.871478	18.662185	16.979823	16.409485	10.281165	13.820376	8.270959	10.861089	10.987227	9.952278	12.294339	14.48496	21.325694	11.64644	12.024351	11.114749	13.930765	11.794689	13.494958	8.617353	7.679209	3.752991	10.066514	16.715921	6.840226	5.743887	16.075083	14.628425	14.096719	16.602194	7.207614	18.410739	14.887189	3.693458	12.811493	16.664385	19.692992	9.350342	9.816917	12.873437
LOC107063675	LOC107063675	19.680355	38.390316	29.282422	19.900149	5.912752	12.544486	12.979493	23.99822	22.488802	25.289992	8.626028	4.838793	3.639524	10.396672	3.63491	26.872039	5.755325	23.343002	9.495554	21.899213	19.847976	22.748881	31.223456	8.548983	16.02772	17.38962	15.19935	9.271707	18.929127	7.009155	9.275581	17.55274	9.809051	11.127766	16.559602	10.256427	12.193512	11.735523	12.828665	9.85522	20.198837	5.040475	8.269571	7.306447	11.499435	8.246236	9.774281	11.05264	26.119474	30.382415	20.839889	23.594314	17.167776	6.32587	12.479889	13.964982	10.096089	3.28365	4.103376	7.12756	15.053955	6.452221	14.001311	20.158172	10.975736	44.225	27.731308	16.370215	8.384658	23.974815	9.23815	11.715521	6.408271	33.740158	5.560102	6.226403	14.066063
LOC107063676	LOC107063676	0.480134	0.326778	0.416603	0.149864	0.253596	1.151093	2.551795	0.987436	0.695267	0.235524	1.280411	0.097056	0.910621	0.664322	1.128502	1.846483	0.84257	0.589958	0.100628	0.314358	0.083519	2.233885	0.104994	0.247183	0.077941	0.235403	0.119675	0.035955	2.049733	1.2404	0.416005	0.403829	3.260797	0.078643	0	0.150266	0.108569	0.693214	0.100802	0.119789	0.883877	0.471402	0.246058	0.401455	1.313279	1.835845	0.492751	0.361158	0.98116	0.387497	0.312879	0.542256	0.104478	1.101783	1.26256	0.457234	0.385761	1.193346	0.938153	0.391338	0.13687	0.480995	0.297742	0.367171	0.384582	0.589246	0.550906	0.074906	0.932502	0.302721	0.182749	0.195852	0.492178	1.167102	1.536037	1.265554	1.180909
LOC107063677	LOC107063677	13.150427	57.443913	66.929316	40.084671	6.138613	7.079986	10.693157	10.855001	34.263823	3.864987	11.04225	12.800801	15.397905	8.101304	15.553961	26.03522	44.456752	17.315635	8.480839	68.539688	4.249835	80.259866	19.762502	10.425106	10.688196	7.225882	11.158995	4.266469	13.82516	30.835049	62.630288	84.747801	85.898784	3.355987	19.586186	16.950916	9.438874	11.054424	15.445932	13.803879	10.968488	15.751267	16.833612	19.430823	52.142458	14.477452	11.387647	19.373483	14.299904	4.796234	21.6895	31.10366	6.637049	11.956502	46.314515	29.487928	33.218785	28.566359	15.692457	6.434677	7.113184	12.332831	6.895313	82.754665	8.367225	188.059994	10.626585	8.916163	13.368407	12.211643	5.268835	10.223287	13.39637	53.944552	96.844287	32.883169	58.220145
