tx	gene_id	Vv154	Vv155	Vv156	Vv158	Vv160	Vv161	Vv165	Vv166	Vv168	Vv169	Vv171	Vv172	Vv175	Vv176	Vv181	Vv183	Vv184	Vv187	Vv188	Vv190	Vv191	Vv193	Vv194	Vv195	Vv197	Vv199	Vv200	Vv201	Vv202	Vv204	Vv205	Vv207	Vv208	Vv210	Vv211	Vv214	Vv215	Vv217	Vv218	Vv219	Vv220	Vv223	Vv224	Vv226	Vv227	Vv228	Vv230	Vv231	Vv232	Vv235	Vv236	Vv239	Vv241	Vv242	Vv243	Vv245	Vv246	Vv248	Vv250	Vv251	Vv252	Vv254	Vv255	Vv257	Vv258	Vv259
XM_051005606.1	LOC127069017	29.228217	15.47353	34.208869	34.30743	29.8489	29.087842	48.625731	45.115642	40.569704	52.431203	28.721121	28.830979	25.412889	22.930867	38.46575	57.675099	45.268369	41.330383	39.244117	26.607998	29.490694	35.137411	33.603361	16.74388	23.501396	27.819582	27.579047	39.795078	40.911756	54.641058	33.574606	33.784898	25.189185	35.099302	42.120994	27.596746	37.791315	34.684181	38.417633	26.006791	32.747836	44.045791	48.029828	18.64912	22.476766	31.538722	28.356374	30.232434	30.286305	39.783967	39.19018	32.289771	58.764942	48.242127	39.635537	44.140595	36.71282	29.27696	43.465496	37.701743	29.034385	35.446858	31.734437	27.796628	53.458485	57.695799
XM_051005605.1	LOC127069017	47.491044	44.223737	51.56026	60.989582	55.927835	51.580135	91.040791	86.729162	45.508817	38.156802	44.873158	50.356604	42.282345	37.500181	62.144548	75.730121	58.321644	30.457978	38.245662	63.102827	56.528859	68.897242	62.02332	46.592156	55.855643	56.527062	66.620361	72.9705	91.236793	61.715565	34.179861	50.240487	40.718925	76.318614	72.434136	49.586952	73.124269	59.93024	66.272965	59.935396	54.36183	44.518905	42.370689	46.291315	41.011335	55.901397	49.973188	52.409778	54.236533	59.269943	65.918531	59.823212	72.026987	58.571942	66.283561	69.094238	61.520376	68.79343	60.994568	60.889021	62.225303	65.094289	53.968104	47.452166	53.811207	71.573295
XM_051005615.1	LOC127069021	312.548707	270.14632	277.223297	277.079009	258.67746	240.814291	183.724435	213.027378	334.553126	365.160876	294.873124	331.684282	233.979789	246.337175	187.840026	183.419431	180.181439	638.357974	402.948964	314.006958	290.349774	307.902246	342.778474	241.101146	244.332358	213.22468	179.158417	190.869831	269.167118	303.341843	473.076397	228.491986	234.550349	250.540181	277.25232	244.964569	258.684054	233.322308	235.47595	183.698483	216.353011	387.061079	385.095548	224.658959	212.798005	215.8737	279.46475	195.596823	178.122083	221.91614	219.142347	215.050608	279.863984	280.544014	274.895153	303.144451	276.321114	221.777347	218.622552	209.827897	198.01893	231.232717	183.636659	197.841795	370.883263	330.285776
XM_051005604.1	LOC127069016	5.513081	4.811186	5.554125	3.033335	1.821047	2.218315	3.231592	2.220029	3.076493	4.643798	3.934659	7.913334	3.761735	2.854009	1.064224	4.702411	3.832137	1.783174	3.203296	5.313234	5.053278	2.457136	4.802534	1.321738	2.372206	1.262259	2.596866	1.979709	8.806475	11.838762	2.568115	5.205893	7.647555	4.788332	5.737681	5.891898	8.78235	3.190996	3.669695	2.769774	2.834345	8.280947	14.732183	4.326055	3.44886	2.594287	3.49664	3.10718	2.819377	3.286582	4.229634	2.987219	28.032759	22.833999	5.701924	5.819964	5.669857	4.730668	2.929304	3.394674	2.678958	4.147884	4.375279	5.430898	12.366728	20.972292
XM_051005593.1	LOC127069013	1.027367	1.475203	2.44801	1.105904	2.881923	4.481021	2.797274	2.062745	4.679623	4.212689	0.705384	2.760733	0	1.77854	2.356401	2.30931	5.440605	0	0	3.181167	1.83138	2.542438	2.57941	2.997858	2.580714	1.513881	2.927872	3.780479	7.928183	3.059241	2.681647	0.680661	0.842938	0.797003	2.671791	2.32006	1.237378	1.985798	1.609687	4.298978	3.402334	3.73299	3.558638	0.580585	0.372849	3.817206	1.604779	1.741436	2.862217	3.621632	4.07628	4.977081	2.048501	3.632936	0	0.722506	1.56677	3.086873	1.903269	0	0	0.623781	0.891783	2.453356	5.3544	5.773274
XM_051005595.1	LOC127069013	0.127452	0.125438	0.218442	0.20375	1.191588	1.317248	0.763985	0.125578	0.122404	0.314093	0.474682	0.098858	0.461803	0.88269	1.272587	1.512112	0.730769	0.097489	0.108555	0.42452	0.293537	0.740614	0.85388	0.05222	0.374243	0.442193	0.346781	1.199162	1.662512	0.595046	0	0.11223	0	0.517377	0.200295	0.321429	0.472717	0.919867	0.629893	0.624029	0.482027	0.435094	0.340373	0.577712	0.311629	0.739702	1.11278	0.388655	0.927368	1.050526	0.929442	0.455046	0.944509	0.743259	0.379744	0.083738	0.877902	0.792981	0.47279	0.635806	0.955876	1.034943	1.644275	1.9902	1.360487	0.475954
XM_051005594.1	LOC127069013	5.927308	4.731797	3.843459	4.33786	4.097758	2.904729	9.22559	10.106531	12.745803	15.387467	3.488428	3.101956	3.451458	1.643585	4.853214	11.442442	7.640903	14.882619	12.933272	2.774889	3.93426	2.239136	2.571156	1.194464	1.774042	3.534246	5.466848	5.107679	6.483502	20.22752	10.005432	3.872005	4.617484	4.203639	4.002973	2.195278	5.996707	5.645121	5.802192	6.709216	5.214534	9.821523	10.298448	5.014197	4.387422	2.614939	2.979347	5.481193	3.510022	4.839069	5.315702	6.951173	22.889624	21.08837	6.554768	5.718494	4.486203	4.51774	4.587087	6.542761	6.304575	6.36701	7.468781	5.896047	17.147217	20.460323
XM_051005597.1	LOC127069013	0.190332	0	0	0	0.238549	0	0	0.395958	0	0.560916	0.896168	0.348596	0.526813	0.225531	0	2.80726	1.510591	1.982134	0.884986	0.06656	0	0.099476	0	0.486478	0.585318	0	0	0	1.068529	1.991283	0.922936	0	0.210869	0.270617	0	0.445774	0	0	0.274416	0	0.341026	0.238928	0	0.258607	0.314207	0	0.570127	0.732593	2.207453	0.711425	0.323631	2.019483	5.150892	0.293999	0.214491	0.363427	0.431868	1.161787	0	0.604495	0	0	0	0	0.762234	0.291604
XM_051005596.1	LOC127069013	0	0.11518	0.15199	0.256229	0.976528	0.55355	1.420711	2.210882	1.540255	1.672962	0	0	1.13624	0.802328	2.703199	2.270386	3.250599	2.625245	3.142042	0	0.131468	0	0.219567	0	0	0.845945	0.803313	2.076062	1.957827	2.855753	1.185011	0.149567	0	0	0.486282	0	1.565124	1.143703	1.970201	0.984722	2.24299	2.114575	1.251303	0.181618	0	2.949342	0	0.475543	0	2.65801	2.409095	0	3.381378	7.421881	0.783501	0	1.549842	0.847488	1.319224	2.229288	1.547649	2.43669	3.423692	2.773169	3.492813	6.608808
XM_051005591.1	LOC127069011	0.541835	1.149001	0.167944	0.764485	0.148148	0.631356	0.770115	0	4.750307	0.811276	0.345056	0.287531	0.182322	0	0.140989	0.783586	0	1.225864	1.224997	1.148502	0	0.40392	0.628608	0.129551	1.08753	0.689367	0.480616	0.171578	2.738906	1.805352	3.094665	0.29276	0.941003	0	0	0	0	0.129955	0.453802	1.329581	0	3.738487	5.427046	1.971683	0	0	0.107713	0	0.087046	0.119027	0.751191	0.636513	4.155053	2.901472	0	0	0.13572	0.412693	0.099528	0.089263	2.002796	0.522739	1.591856	1.156089	1.936058	4.493646
XM_051005586.1	LOC127069011	6.332032	3.306859	8.982251	7.081537	12.534267	13.850579	9.595031	8.462681	18.414627	26.018912	11.210741	10.070918	4.890108	8.827155	8.651982	12.49773	9.567052	28.513869	21.927708	7.341239	8.142721	5.461061	8.618819	5.538177	3.628941	8.154911	10.575609	8.629754	10.819332	17.757471	18.664333	10.17652	3.740183	6.970451	9.255647	5.648707	9.805456	11.054138	12.118871	11.276583	16.561927	24.484368	18.251492	5.927945	7.429919	8.35451	6.544054	9.303306	12.651602	12.707436	12.544995	15.069461	14.831786	18.00084	7.831586	8.11713	7.304414	8.987425	9.025125	7.253405	5.898668	6.557763	6.884183	6.817318	29.124085	22.917243
XM_051005587.1	LOC127069011	1.850385	0	1.209747	0.497045	0.986918	1.390354	0.249204	0.918525	2.759267	2.777235	0.499	1.232964	1.135306	0.499387	1.339906	0	1.072325	10.247522	4.763145	1.277811	0.766577	0.677255	0.620747	0.341345	0.100078	0.824306	0	0.239539	1.000505	3.810791	3.507469	1.775981	2.630104	0.312444	0.720899	0.353231	1.601399	0.453358	0.166323	2.171919	0.919384	3.193333	3.060863	1.650645	0	0.424069	0.257658	1.084074	0.773678	0.149413	1.524996	0.795682	4.663169	1.625645	1.950713	1.212061	0.906539	0.387221	1.063257	0.993075	0.192412	1.345131	0.175845	0.838765	4.690402	5.451125
XM_051005590.1	LOC127069011	0	0	0	0	0.256966	0.286922	0	0.145349	0	0	0.267636	0.254158	0.136228	0	0.275813	0	0.176849	0.921454	0	0	0	0	0.096479	0.349867	0.084182	0.110474	0.159749	0	0.1279	0.738407	0.112487	0	0.464132	0.084818	0.304073	0.103259	0	0.306227	0.599108	0	0	0.461493	0.902463	0	0.620524	0.257851	0.194237	0.245086	0.190976	0.224859	0.234496	0.123896	0	0.698424	0.085631	0.845587	0.256024	0.092249	0.118875	0.895329	0.413204	0	0.678944	0.362316	1.393547	0.610459
XM_051005589.1	LOC127069011	3.825999	6.145023	0	1.221378	1.490893	1.552095	1.728863	0	1.741984	2.642552	1.567534	4.042239	1.089535	1.343014	0.158355	1.2991	2.53365	5.014296	2.025005	2.185368	2.665832	1.136922	0.551671	0.385474	0.814588	0.430155	0	0.782334	0.37371	2.181138	1.762081	1.919967	3.403059	1.65746	0.666208	1.793993	2.514771	0.566717	0.684244	1.228511	0	2.018338	2.154466	1.526251	2.716437	1.246766	0.862491	0.604304	0.97303	0.703947	0.741682	0	1.368994	1.958084	2.836218	2.469353	0.991493	0.947265	1.513235	1.42912	0	1.530756	0.609756	1.026447	4.603486	2.138076
XM_051005577.1	LOC127069009	1.036497	0.175204	0.709431	0.826926	1.834465	2.081356	2.587337	2.749805	4.525379	5.621587	0.656766	0.224623	0.772996	0.648173	1.440378	2.047286	2.145921	6.065328	5.702623	0.516454	0.215729	0.57796	0.669914	0.695329	0.692905	1.119013	1.197657	2.204779	2.110381	3.964865	4.309608	0.490994	0.285451	0.408982	0.525142	0.583493	1.21983	1.652374	1.57928	1.461291	2.193	3.411585	3.356455	0.247251	0.638156	1.406553	0.594771	1.504676	1.550796	1.045015	1.654641	1.634888	4.176103	3.268051	0.530196	0.212225	0.924273	0.893998	1.752186	1.194656	0.938765	0.673369	0.902253	1.252948	3.920024	4.561268
XM_051005574.1	LOC127069009	0.980192	1.621149	0.771714	0.820427	2.0234	2.787973	4.087925	3.970836	7.717007	9.224512	0.785176	1.026442	0.89051	0.984123	2.215896	3.936606	2.896387	9.731412	7.835115	0.598971	0.865162	0.596214	1.148651	0.674929	0.793798	1.442199	2.447974	1.844081	3.173632	7.638863	5.220547	0.849328	0.432941	0.564795	0.61488	0.648647	1.167791	1.849189	2.004765	1.961102	2.832726	4.738109	4.104851	0.929181	1.282712	1.370959	0.755534	1.616754	1.987444	1.893053	1.76111	2.007056	5.99699	6.998267	0.515254	0.398117	0.598437	1.432014	2.103748	1.767919	1.465907	1.657023	2.028133	1.580382	7.505514	7.694707
XM_051005576.1	LOC127069009	0.690691	0.676919	1.209588	1.100438	2.245988	1.628115	3.966116	4.960337	3.978811	2.436192	0.367157	0.696083	0.552458	0.487146	1.607519	2.86108	2.13088	1.545977	1.775004	0.900409	0.584978	0.656486	0.299071	0.464363	0.517555	1.433667	1.897807	2.356931	2.107218	2.462588	1.597184	0.646133	1.115306	0.508554	0.301674	0.329326	1.247229	1.565898	2.10438	2.159783	4.433845	1.700984	1.562799	0.702688	0.061622	1.496365	0.609176	1.226916	1.689869	1.980946	2.100354	2.602074	3.350483	3.640931	0.531709	0.575401	0.809502	1.267899	1.557506	1.253015	2.290024	1.761216	2.576481	1.343552	3.60059	4.000224
XM_051005579.1	LOC127069009	0.33328	0.532315	0.536125	0.869636	1.498252	1.973093	3.206982	3.45963	5.730237	5.06625	0.454244	0.480651	1.009316	0.622152	1.374231	4.052093	4.016243	5.798088	5.91885	0.288276	0.191157	0.641728	0.725175	1.052336	0.767944	1.366988	2.265639	3.314005	2.46997	6.246537	5.0453	0.597797	0.157793	0.245398	0.361042	0.337576	1.313795	1.219732	1.428442	1.475859	2.393779	4.005691	3.686187	0.6362	0.536593	1.928607	0.781863	1.542678	1.734083	2.293373	3.04422	2.757351	4.50772	5.0801	0.588378	0.23555	0.758719	1.426947	1.721841	1.806305	1.798598	1.805462	2.428583	2.359428	4.597131	7.437627
XM_051005575.1	LOC127069009	1.308402	0.835512	0.794473	0.94101	1.609301	1.774744	3.587146	3.439438	6.106512	8.279372	0.71205	0.89758	0.741557	0.909905	1.924715	3.696687	3.379383	6.398131	8.27291	0.530102	0.806697	0.720406	0.846707	0.656598	0.785134	1.368211	1.362252	1.74985	2.29493	9.399258	5.448624	1.256459	1.164825	0.191149	0.493965	0.500495	0.982862	1.81433	1.28341	2.307211	1.835545	6.779537	5.793853	1.445044	1.01877	1.421009	1.087453	1.54596	1.798982	2.079589	1.471729	1.655953	5.26689	5.748456	0.780845	0.786926	0.80431	1.918712	1.194018	1.030563	1.460239	1.200776	1.431677	1.79103	10.560018	11.233844
XM_051005573.1	LOC127069009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_051005580.1	LOC127069009	0	0	0	0.016663	0.128126	0.177265	0.487337	0.36573	0.046888	0.202537	0.02238	0	0.017065	0.020797	0.10255	0.342281	0.324856	0.082157	0.095643	0.055686	0	0	0.026802	0.015902	0	0.091172	0.277383	0.041117	0.330468	0.110486	0	0	0.226137	0.013246	0.020901	0	0.106855	0.274424	0.259788	0.079734	0.043805	0.034267	0	0	0.249054	0.068584	0.109751	0.126809	0.055232	0.322529	0.282252	0.38314	0.106762	0.099019	0.143056	0.020845	0.132313	0.125541	0	0.106813	0.222898	0.242069	0.256023	0	0	0.038378
XM_051005616.1	LOC127069022	0	0.200031	0	0.187882	1.470344	0.39239	2.723209	1.325532	2.276262	0.301771	1.111828	1.123038	2.050926	0.858522	5.746344	6.928685	5.035087	6.887106	7.160966	0.226774	1.670423	0.184537	0.896481	1.759397	0.682258	1.488201	2.226859	1.92186	4.062626	7.03031	4.917746	0	0.184983	0.322132	1.885803	0.304591	0.690159	4.00568	2.977325	3.157861	4.331809	2.704994	2.330064	0	0.186371	1.433948	0.828048	0.380241	1.981036	2.666199	3.976987	2.464449	2.880012	5.364287	0.197969	0.172143	0	1.968204	1.086963	2.40093	0.293564	2.178273	3.053759	1.685932	6.843388	2.79844
XM_051005617.1	LOC127069022	0.410329	0.522872	0.166055	0	1.088178	0.360461	2.626306	0.491035	0.513161	2.223384	0	0	0.247886	0.810471	0.819119	3.248272	3.238615	6.472591	1.459406	0.254179	0	0.186856	0.200904	0.720979	0	0.339124	3.491132	2.569362	3.739498	1.898867	0.85118	0.360267	0.181963	0.373432	0.635037	0	0.939956	2.859427	1.418498	4.143014	2.698119	3.266714	1.921003	0.184277	0.183405	0.371608	0.14641	2.641538	0.914445	0.670364	0.809372	4.506876	4.851349	1.680032	0.517015	0	0.998534	0.191257	0.236441	0	0	0.776087	0	4.27135	4.471067	5.712494
XM_051005618.1	LOC127069022	4.285332	2.367506	4.798779	6.783308	5.636388	10.542919	16.587354	20.785257	13.866831	14.4645	4.986655	2.290632	1.205704	4.735727	7.091242	11.763972	10.453112	6.592257	7.107532	5.154545	3.191957	8.751568	7.261008	4.003436	7.206565	9.593791	10.196398	20.543232	18.585659	14.404392	12.479235	3.777341	3.054009	2.817927	2.160577	4.496766	4.104615	5.347231	7.034959	12.796776	6.480859	13.488256	14.023626	3.055255	2.176704	6.978079	5.053834	3.842722	6.176639	9.391933	8.026091	13.424892	17.980556	20.891566	5.982515	5.244147	6.424601	8.846703	7.130923	6.605953	8.122373	6.566062	12.004015	17.009404	11.656816	17.288728
XM_051005975.1	LOC127069200	30.913603	26.454185	23.92404	25.826681	31.164215	34.175545	56.445831	55.022674	63.04792	67.387479	22.962286	22.81154	14.667387	16.703645	31.507312	58.426654	52.169345	60.889017	45.584385	25.618524	27.827243	23.976479	31.034253	18.361524	23.46684	28.965972	38.220001	54.982234	62.346603	67.379721	53.624633	17.497198	19.367199	13.292562	16.567886	15.858193	17.001097	25.852643	25.909402	62.932453	42.939455	55.774249	50.647135	25.661364	22.896174	18.477193	18.524823	21.68751	22.75371	24.873164	31.915162	38.8013	57.370128	66.080961	17.656257	20.193628	19.801036	26.178463	19.95185	15.026379	28.514465	19.865413	34.725963	44.853509	69.966643	61.483743
XM_051005581.1	LOC127069010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_051005582.1	LOC127069010	8.314591	7.861522	6.071633	9.372586	9.576077	7.586534	29.402428	20.918696	36.055999	34.197571	7.985561	7.280255	9.217276	10.262936	13.310564	36.608122	30.84618	31.005437	43.526605	10.076185	8.803459	10.730835	5.518488	9.257316	5.782679	12.368422	11.893345	18.914656	29.735531	55.975996	35.027003	4.071532	4.006919	5.936086	5.574729	5.963408	12.019308	10.036789	9.73552	12.722208	8.96758	55.81782	54.643283	6.283101	8.342924	15.866137	8.772575	11.786194	13.249303	12.99652	14.09286	9.27427	51.195227	55.227516	8.934969	6.973753	11.24038	15.414456	10.368686	14.744249	9.757573	12.282005	9.665387	8.808994	57.278926	60.101296
XM_051005583.1	LOC127069010	0	3.331135	3.316019	3.511303	8.123588	10.4742	15.922608	24.596807	11.945956	12.816621	0	0	0	1.907663	4.042038	13.092882	3.56417	7.255842	5.87041	0.90549	2.94418	2.608148	2.162657	0.29445	3.644026	1.3548	8.966804	16.787209	28.416468	9.046419	3.542544	0	0.318888	0	0	0	1.102783	5.248873	6.39328	6.539194	5.185574	9.549248	7.439458	0	0	0	3.174199	0	2.227841	2.93224	2.662322	6.605947	13.832655	16.658267	2.013468	0	4.052773	0	6.259729	1.577065	6.446709	3.673469	4.419673	1.821326	1.878378	9.035015
XM_051005584.1	LOC127069010	0	0	0	0	0.532553	7.180131	0	7.796691	0	5.15686	0	0	0	0	0	7.346225	0	0	0	0	0	0	0	0	2.698547	0	0	5.752023	10.160158	1.83959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.200412	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_051005585.1	LOC127069010	25.321534	18.570991	15.173062	23.172448	28.798705	28.110012	79.525771	76.374429	99.766893	94.141861	20.722171	17.057862	19.735335	21.162873	34.180327	99.84374	74.727921	80.878723	111.712695	22.055818	24.936774	27.046365	15.707665	18.027479	19.715789	28.291383	34.151836	45.090085	86.009274	145.519945	90.317554	8.846857	11.268508	14.759002	14.421759	15.680759	28.337539	27.016239	28.535532	34.932994	28.059718	140.92233	153.990632	16.986103	16.960765	33.468867	23.301429	26.947348	31.251865	33.42526	39.41013	23.201991	138.124239	135.477416	23.304651	16.043144	25.218581	34.474117	24.309178	30.056904	23.900304	26.314525	25.887032	21.442072	136.390745	150.865671
XM_051005610.1	LOC127069020	51.203948	102.193549	22.570364	28.263685	0.960298	1.034151	0	0.866924	63.442339	36.043891	36.189735	53.838326	15.473079	18.915497	0	4.671189	2.629713	90.821508	53.007146	54.259929	71.515633	18.496748	25.197811	4.928399	12.737913	0	0	0.488334	1.627239	45.74038	68.329159	56.034353	53.829494	33.206225	33.594952	46.686912	33.540431	0.766762	0.486745	0	0	16.253271	11.326693	38.608077	25.641455	5.596137	23.856646	4.332253	2.156984	0.283924	0	0	37.163951	54.547564	9.556731	26.336112	4.887917	4.567233	0.586613	2.141196	0	0.955481	0	1.05395	53.512161	16.424579
XM_051005612.1	LOC127069020	0.283556	0.32261	0.249509	0.197217	0.20595	0.097325	0.243339	0.170488	2.445824	7.449859	0.471262	0.420403	0.502136	0.45071	0.123727	1.094341	0.69842	4.997648	3.471363	0.367576	0.15057	0.371231	0.532971	0.262809	0.274726	0.045615	0.453146	0.142995	0.591188	4.16406	2.669506	1.152932	0.041317	0	0.096472	0.135588	0.363649	0.105404	0.185558	0.835283	0.076919	1.661563	1.405543	0.24183	0	0.315738	0.216538	0.836864	0.583898	0.050483	0.068323	0.072568	3.3587	3.512687	0.281048	0.344735	0.574157	0.952692	0.402154	0.68214	0.329846	0.318732	0.425591	0.472247	5.873047	1.89315
XM_051005614.1	LOC127069020	38.411632	40.018876	19.197587	13.229436	5.654814	8.546404	7.576253	26.367824	381.017527	427.295239	51.511302	95.615156	20.715427	19.978629	1.588671	43.014326	18.216241	258.533398	375.044933	58.183985	44.446386	74.968706	57.724965	12.67897	18.744401	1.333468	1.762138	2.989161	26.180324	607.668571	331.941975	56.574283	54.653137	5.526395	6.428154	13.439536	11.712959	6.800561	1.682261	21.669059	1.850712	612.544715	760.585966	40.249488	25.029198	38.572377	36.04206	22.917308	23.875631	3.361455	2.305601	2.944864	465.387296	556.340563	51.056891	58.340361	48.361073	40.029457	35.269906	40.351518	1.848736	3.379694	9.280004	24.371267	601.740155	470.288113
XM_051005613.1	LOC127069020	0.145833	0.757815	0.710813	0.129641	0.276834	0	0.948448	0	2.28358	1.028593	0.606704	2.257043	1.115528	0.600748	0	0	0.374299	0.689454	0	1.13407	1.139745	2.369751	2.266231	0.246804	0.968821	0.355138	0.238785	0.167099	0	1.835099	0.439357	0.328938	1.272357	0.307056	0.528738	0	0.133326	0	0	0	0.934188	0.640555	0.97813	0.47321	0.124293	0.794438	1.347819	0.238842	0.089507	0.283351	0	0.205961	0.163323	1.105725	0.438205	1.806721	1.692323	0.926183	0.341641	0.753828	0	0	0.145463	0.845238	2.228295	0.167683
XM_051005601.1	LOC127069015	8.209079	6.943725	6.305126	8.53194	9.153008	10.596113	14.752675	15.632929	24.525469	24.86652	6.654141	11.256606	7.814544	6.089956	16.269038	29.490302	25.895025	24.716843	25.436139	8.047273	8.935098	10.223398	6.974056	6.190023	8.21603	6.963386	8.374767	15.195687	17.744726	47.978447	20.238352	5.76388	6.849203	6.420657	7.369182	5.388455	8.179023	8.02916	7.491211	13.654796	8.331754	24.253619	22.180711	7.926617	6.749294	9.07941	7.509761	7.280402	9.591593	11.764861	10.048705	10.489099	38.87535	41.65234	8.934407	7.896064	6.891717	10.740758	6.793851	7.815949	6.756379	9.458867	7.600778	6.897549	45.277193	43.955441
XM_051005602.1	LOC127069015	2.753559	3.362463	1.610278	1.813612	2.206228	2.013305	4.668863	5.229253	5.12963	8.059433	3.321441	3.643998	2.500361	2.945231	2.290818	6.268111	5.303882	1.009768	3.17336	2.366255	3.519795	1.583339	2.832653	1.179321	0.915298	3.261819	2.048848	3.03697	10.535088	4.856008	3.090436	1.383799	3.153758	2.840989	2.169136	1.965935	3.049837	3.438754	2.066453	1.887707	3.82059	2.207427	4.68652	2.273493	1.371526	3.191143	1.39092	1.348459	2.01092	1.388715	3.185578	3.022523	7.590518	8.097798	3.327802	2.628925	1.843855	0.718628	2.683951	2.107651	1.519314	1.446991	3.112331	6.483995	5.38658	5.7867
XM_051005603.1	LOC127069015	0.501217	0.371154	0.31417	0.421401	0.907284	0.514843	1.584745	0.607345	1.915519	1.25054	0.580192	0.679809	0.275686	0.556742	1.062278	1.509297	2.604215	0.916858	1.5514	0.711685	0.193352	0.171772	0.274491	0.253608	0.163208	0.294502	1.870868	0.5832	0.93631	2.265121	1.026115	0.388227	0.760541	0.585521	0.368129	0.399219	0.305923	0.337039	0.849464	0.910626	0.416955	0.93337	2.121979	0.537613	0.828509	0.208232	0.332424	0.436925	0.911797	1.001662	1.394142	1.305058	2.656507	1.400727	0.205484	0.352328	0.30273	0.252052	1.095828	0.222748	0.117647	0	0.711029	0.368962	3.057942	3.118402
XM_051005592.1	LOC127069012	0.212547	0.40167	0.114074	0.190537	0.525366	0.530408	0.519467	0.905972	0.78437	0.585019	0.287855	0.476288	0.191017	0.258243	0.590555	0.234007	0.26663	0.438682	0.788969	0.098891	0.25334	0.178611	0.200981	0.298262	0.104917	0.752217	0.764029	1.348158	0.379569	0.5941	0.632849	0.565076	0.833438	0.202423	0.137046	0.158478	0.236029	0.945232	0.700983	0.323246	0.253146	0.643601	0.229492	0.690189	0.41911	0.18868	0.154018	0.274695	0.233098	0.822811	0.873595	0.300334	0.15758	0.330244	0.221436	0.298594	0.089861	0.147751	0.350192	0.275752	0.656648	0.379684	0.125499	0.33912	0.676185	0.386008
XM_051005810.1	LOC127069105	0	0	0	0	0	0.327238	0.800064	1.419056	1.48518	3.200095	0.297987	0.266545	0	0	0	1.281165	0	0.226741	0.280192	0.468847	0	0.083078	0	0	0.059998	0	0	0.211168	0.281565	1.35263	0.936171	0.689142	0.345569	0	0	0	0	0	0	0.236371	0	1.233795	2.362264	0	0.483895	0	0.154041	0	0	0.027939	0	0	0.264716	0.213384	0.284451	0.677442	0	0	0	0	0.247346	0	0	0	1.263127	1.705283
XM_051005812.1	LOC127069105	1.034571	0	0.934525	0.360537	0	0.124366	0	0	3.219204	3.240703	0.434571	0.440186	0	0.397926	0.269893	0	0.395457	3.021337	1.88955	0.182493	0	0.417895	0	0	0.062318	0	0	0	0	2.037799	3.412074	0.159943	0.653373	0.502843	0.555135	0.618828	0.204404	0.309141	0	0.262051	0.601566	0.858321	1.095092	0.73108	0.528639	0.145255	0	0.180275	0	0.13926	0.130778	0	0.885747	0.689766	0.32217	0	0	0	0	0.133345	0	0	0	0.515025	0.685084	1.459925
XM_051005813.1	LOC127069105	0	0	0	0	0	0	0.341688	0	0.313278	0	0	0	0	0	0	0	0	0.714855	2.166527	0	0	0	0	0.184859	0	0	0	0	0.346323	0.948821	0	0	0.116875	0.210289	0	0	0	0	0	0.141321	0	1.028684	0.532329	0.293709	0	0	0	0	0	0	0	0	0	0.792088	0	0	0	0	0	0	0	0	0	0	0.278556	1.253803
XM_051005814.1	LOC127069105	0	0.900135	0	0	0.297034	0.142656	0	0	1.751247	1.612232	0	0.426391	0.147219	0	0	0	0.545964	2.245676	2.926547	0	0.443137	0	0.413656	0	0	0.149638	0.173893	0.27478	0	1.548042	1.703822	0.190881	0.35868	0	0.105592	0	0.377855	0	0.220653	0	0	0.618038	0	1.072723	0.397403	0	0.362976	0	0.096392	0.024586	0	0.094522	1.426282	1.611631	0	0	0.203021	0.312905	0.189082	0	0	0.303884	0.222133	0	2.014426	0
XM_051005807.1	LOC127069104	0.889554	1.289978	0.597599	0.72927	3.232963	3.732086	34.506603	32.723215	2.465533	1.939163	0.440601	0.314877	0.327563	0.687881	5.808985	15.811129	13.960512	1.424733	1.958943	0.750767	0.632228	0.246079	0.25844	0.772915	0.779089	2.715742	9.398598	13.36287	6.080212	2.276311	1.788172	0.045889	0.145122	0.667673	0.356636	0.328544	1.005452	3.800645	5.863287	8.853981	12.838487	2.028487	1.843531	0.195173	0.491131	0.590066	0.479524	0.963098	1.354214	4.5388	4.198546	4.9037	1.908219	1.865748	0.389395	0.451566	0.391839	1.347077	3.9399	2.60889	6.538954	7.488373	8.647921	6.706971	0.883919	2.222967
XM_051005806.1	LOC127069104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
